season,league,team1,team2,period,mins,prob1,prob1_outcome,probtie,probtie_outcome,prob2,prob2_outcome
2019,FIFA Women's World Cup Final,France,South Korea,2,87,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,88,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,89,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,90,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,91,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,92,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,93,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,France,South Korea,2,94,1.0,1,0.0,0,0.0,0
2019,FIFA Women's World Cup Final,Germany,China,1,0,0.6,1,0.22,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,1,0.6,1,0.22,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,2,0.6,1,0.22,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,3,0.59,1,0.23,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,4,0.59,1,0.23,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,5,0.59,1,0.23,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,6,0.59,1,0.23,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,7,0.59,1,0.23,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,8,0.59,1,0.23,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,9,0.58,1,0.24,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,10,0.58,1,0.24,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,11,0.58,1,0.24,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,12,0.58,1,0.24,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,13,0.58,1,0.24,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,14,0.56,1,0.25,0,0.19,0
2019,FIFA Women's World Cup Final,Germany,China,1,15,0.55,1,0.26,0,0.19,0
2019,FIFA Women's World Cup Final,Germany,China,1,16,0.55,1,0.26,0,0.19,0
2019,FIFA Women's World Cup Final,Germany,China,1,17,0.56,1,0.25,0,0.19,0
2019,FIFA Women's World Cup Final,Germany,China,1,18,0.55,1,0.26,0,0.19,0
2019,FIFA Women's World Cup Final,Germany,China,1,19,0.55,1,0.26,0,0.19,0
2019,FIFA Women's World Cup Final,Germany,China,1,20,0.56,1,0.26,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,21,0.56,1,0.26,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,22,0.56,1,0.26,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,23,0.55,1,0.27,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,24,0.55,1,0.27,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,25,0.55,1,0.27,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,26,0.54,1,0.28,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,27,0.54,1,0.28,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,28,0.54,1,0.28,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,29,0.54,1,0.28,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,30,0.54,1,0.28,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,31,0.53,1,0.29,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,32,0.53,1,0.29,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,33,0.53,1,0.29,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,34,0.52,1,0.3,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,35,0.52,1,0.3,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,36,0.52,1,0.3,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,37,0.51,1,0.31,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,38,0.51,1,0.31,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,39,0.51,1,0.31,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,40,0.51,1,0.32,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,1,41,0.5,1,0.33,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,1,42,0.5,1,0.33,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,1,43,0.5,1,0.33,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,1,44,0.49,1,0.33,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,45,0.48,1,0.34,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,46,0.48,1,0.35,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,1,47,0.48,1,0.35,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,1,48,0.47,1,0.35,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,49,0.47,1,0.35,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,1,50,0.47,1,0.35,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,2,46,0.48,1,0.34,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,2,47,0.47,1,0.35,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,2,48,0.47,1,0.35,0,0.18,0
2019,FIFA Women's World Cup Final,Germany,China,2,49,0.46,1,0.37,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,2,50,0.46,1,0.37,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,2,51,0.46,1,0.37,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,2,52,0.46,1,0.37,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,2,53,0.45,1,0.38,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,2,54,0.44,1,0.39,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,2,55,0.44,1,0.39,0,0.17,0
2019,FIFA Women's World Cup Final,Germany,China,2,56,0.44,1,0.4,0,0.16,0
2019,FIFA Women's World Cup Final,Germany,China,2,57,0.43,1,0.41,0,0.16,0
2019,FIFA Women's World Cup Final,Germany,China,2,58,0.43,1,0.41,0,0.16,0
2019,FIFA Women's World Cup Final,Germany,China,2,59,0.42,1,0.42,0,0.16,0
2019,FIFA Women's World Cup Final,Germany,China,2,60,0.41,1,0.43,0,0.16,0
2019,FIFA Women's World Cup Final,Germany,China,2,61,0.41,1,0.43,0,0.16,0
2019,FIFA Women's World Cup Final,Germany,China,2,62,0.4,1,0.44,0,0.16,0
2019,FIFA Women's World Cup Final,Germany,China,2,63,0.4,1,0.45,0,0.15,0
2019,FIFA Women's World Cup Final,Germany,China,2,64,0.39,1,0.46,0,0.15,0
2019,FIFA Women's World Cup Final,Germany,China,2,65,0.38,1,0.47,0,0.15,0
2019,FIFA Women's World Cup Final,Germany,China,2,66,0.85,1,0.13,0,0.02,0
2019,FIFA Women's World Cup Final,Germany,China,2,67,0.85,1,0.13,0,0.02,0
2019,FIFA Women's World Cup Final,Germany,China,2,68,0.86,1,0.12,0,0.02,0
2019,FIFA Women's World Cup Final,Germany,China,2,69,0.86,1,0.12,0,0.02,0
2019,FIFA Women's World Cup Final,Germany,China,2,70,0.86,1,0.12,0,0.02,0
2019,FIFA Women's World Cup Final,Germany,China,2,71,0.86,1,0.12,0,0.02,0
