season,forecast_date,team,make_conf_finals,make_conf_finals_outcome,make_finals,make_finals_outcome,make_playoffs,make_playoffs_outcome,make_second_round,make_second_round_outcome,win_finals,win_finals_outcome
2022,2021-12-04,Canadiens,0.00046,0,0.00022,0,0.00504,0,0.00134,0,4.0e-05,0
2022,2021-12-04,Devils,0.00662,0,0.00214,0,0.08738,0,0.0199,0,0.00072,0
2022,2021-12-04,Predators,0.0978,0,0.04342,0,0.55204,1,0.22488,0,0.01688,0
2022,2021-12-04,Islanders,0.0379,0,0.01612,0,0.2374,0,0.08766,0,0.00716,0
2022,2021-12-04,Rangers,0.20702,1,0.09282,0,0.9267,1,0.44702,1,0.04578,0
2022,2021-12-04,Senators,0.00064,0,0.0002,0,0.00708,0,0.00184,0,8.0e-05,0
2022,2021-12-04,Flyers,0.01886,0,0.00642,0,0.17704,0,0.05166,0,0.00234,0
2022,2021-12-04,Penguins,0.11934,0,0.05114,0,0.62264,1,0.26126,0,0.02476,0
2022,2021-12-04,Kraken,0.01926,0,0.0079,0,0.13048,0,0.0467,0,0.00286,0
2022,2021-12-04,Sharks,0.04358,0,0.01466,0,0.37464,0,0.12224,0,0.00464,0
2022,2021-12-04,Blues,0.11408,0,0.0503,0,0.63868,1,0.26352,1,0.01952,0
2022,2021-12-04,Lightning,0.30288,1,0.16902,1,0.94698,1,0.5524,1,0.097,0
2022,2021-12-04,Maple Leafs,0.25146,0,0.13306,0,0.9508,1,0.50364,0,0.07362,0
2022,2021-12-04,Canucks,0.00438,0,0.00178,0,0.0354,0,0.01194,0,0.00058,0
2022,2021-12-04,Golden Knights,0.29374,0,0.15764,0,0.82898,0,0.5064,0,0.07652,0
2022,2021-12-04,Jets,0.08046,0,0.03456,0,0.47936,0,0.18846,0,0.0129,0
2022,2021-12-04,Capitals,0.26312,0,0.12928,0,0.93676,1,0.51254,0,0.07122,0
2022,2021-12-03,Ducks,0.03768,0,0.0121,0,0.36752,0,0.10968,0,0.00346,0
2022,2021-12-03,Coyotes,0.00048,0,0.00012,0,0.004,0,0.0012,0,2.0e-05,0
2022,2021-12-03,Bruins,0.18516,0,0.09106,0,0.79384,1,0.37414,0,0.04932,0
2022,2021-12-03,Sabres,0.00112,0,0.00034,0,0.01692,0,0.00354,0,0.00016,0
2022,2021-12-03,Hurricanes,0.31848,0,0.16128,0,0.944,1,0.56284,1,0.0897,0
2022,2021-12-03,Blue Jackets,0.02772,0,0.00916,0,0.27494,0,0.07826,0,0.00336,0
2022,2021-12-03,Flames,0.25442,0,0.12238,0,0.93436,1,0.5122,1,0.0539,0
2022,2021-12-03,Blackhawks,0.00898,0,0.00324,0,0.07542,0,0.0228,0,0.0009,0
2022,2021-12-03,Avalanche,0.36822,1,0.2168,1,0.92112,1,0.60136,1,0.11364,1
2022,2021-12-03,Stars,0.11646,0,0.05216,0,0.65378,1,0.2749,0,0.02034,0
2022,2021-12-03,Red Wings,0.00858,0,0.00258,0,0.15466,0,0.03166,0,0.00074,0
2022,2021-12-03,Oilers,0.2774,1,0.13646,0,0.93236,1,0.53692,1,0.06378,0
2022,2021-12-03,Panthers,0.26134,0,0.14106,0,0.96858,1,0.53298,1,0.07798,0
2022,2021-12-03,Kings,0.01892,0,0.00666,0,0.1528,1,0.04914,0,0.00182,0
2022,2021-12-03,Wild,0.26386,0,0.13762,0,0.92574,1,0.52994,0,0.06376,0
2022,2021-12-03,Canadiens,0.00082,0,0.00024,0,0.00694,0,0.00198,0,0.00014,0
2022,2021-12-03,Devils,0.00706,0,0.00178,0,0.09084,0,0.02156,0,0.00084,0
2022,2021-12-03,Predators,0.08882,0,0.04,0,0.51424,1,0.20962,0,0.01586,0
2022,2021-12-03,Islanders,0.04942,0,0.02082,0,0.27784,0,0.10882,0,0.00972,0
2022,2021-12-03,Rangers,0.20148,1,0.0893,0,0.91224,1,0.442,1,0.04498,0
2022,2021-12-03,Senators,0.00058,0,0.00026,0,0.00564,0,0.00152,0,0.0001,0
2022,2021-12-03,Flyers,0.01944,0,0.00722,0,0.18528,0,0.05422,0,0.0031,0
2022,2021-12-03,Penguins,0.10646,0,0.04512,0,0.55976,1,0.23178,0,0.02084,0
2022,2021-12-03,Kraken,0.01926,0,0.0072,0,0.13026,0,0.04642,0,0.0026,0
2022,2021-12-03,Sharks,0.04652,0,0.01632,0,0.37572,0,0.12476,0,0.00524,0
2022,2021-12-03,Blues,0.11764,0,0.0539,0,0.64542,1,0.26974,1,0.02126,0
2022,2021-12-03,Lightning,0.29084,1,0.16302,1,0.93206,1,0.53044,1,0.09614,0
2022,2021-12-03,Maple Leafs,0.26358,0,0.14234,0,0.95446,1,0.51982,0,0.07808,0
2022,2021-12-03,Canucks,0.00772,0,0.00264,0,0.05788,0,0.01944,0,0.00086,0
2022,2021-12-03,Golden Knights,0.2967,0,0.15956,0,0.83232,0,0.50752,0,0.07872,0
2022,2021-12-03,Jets,0.07692,0,0.03284,0,0.47706,0,0.18436,0,0.0129,0
2022,2021-12-03,Capitals,0.25792,0,0.12442,0,0.922,1,0.50444,0,0.06574,0
2022,2021-12-02,Ducks,0.0436,0,0.01534,0,0.39372,0,0.12288,0,0.00504,0
2022,2021-12-02,Coyotes,0.00096,0,0.0004,0,0.00858,0,0.00278,0,0.00012,0
2022,2021-12-02,Bruins,0.18396,0,0.09344,0,0.78974,1,0.3705,0,0.05022,0
2022,2021-12-02,Sabres,0.0012,0,0.00038,0,0.01582,0,0.00362,0,0.00014,0
2022,2021-12-02,Hurricanes,0.31268,0,0.1604,0,0.94098,1,0.5629,1,0.0912,0
2022,2021-12-02,Blue Jackets,0.02788,0,0.00926,0,0.27246,0,0.07948,0,0.00338,0
2022,2021-12-02,Flames,0.2453,0,0.116,0,0.9196,1,0.49836,1,0.05224,0
2022,2021-12-02,Blackhawks,0.00972,0,0.0039,0,0.07974,0,0.02474,0,0.00138,0
2022,2021-12-02,Avalanche,0.36672,1,0.22018,1,0.923,1,0.60768,1,0.1156,1
2022,2021-12-02,Stars,0.11876,0,0.05328,0,0.66656,1,0.27422,0,0.0213,0
2022,2021-12-02,Red Wings,0.00984,0,0.0025,0,0.15166,0,0.03312,0,0.00102,0
2022,2021-12-02,Oilers,0.30432,1,0.1516,0,0.94846,1,0.56426,1,0.072,0
2022,2021-12-02,Panthers,0.26096,0,0.13928,0,0.96776,1,0.52874,1,0.07452,0
2022,2021-12-02,Kings,0.0192,0,0.00672,0,0.15502,1,0.0507,0,0.00252,0
2022,2021-12-02,Wild,0.2692,0,0.14526,0,0.9299,1,0.5367,0,0.06938,0
2022,2021-12-02,Canadiens,0.00092,0,0.0005,0,0.00644,0,0.002,0,0.0002,0
2022,2021-12-02,Devils,0.00926,0,0.00276,0,0.1159,0,0.02878,0,0.00076,0
2022,2021-12-02,Predators,0.0875,0,0.03922,0,0.5031,1,0.20516,0,0.01554,0
2022,2021-12-02,Islanders,0.05254,0,0.0216,0,0.29726,0,0.11846,0,0.00988,0
2022,2021-12-02,Rangers,0.19836,1,0.08696,0,0.89366,1,0.42756,1,0.04206,0
2022,2021-12-02,Senators,0.00068,0,0.00024,0,0.00616,0,0.00158,0,6.0e-05,0
2022,2021-12-02,Flyers,0.01874,0,0.00638,0,0.18044,0,0.0537,0,0.00262,0
2022,2021-12-02,Penguins,0.10878,0,0.04628,0,0.55754,1,0.2342,0,0.0224,0
2022,2021-12-02,Kraken,0.01626,0,0.006,0,0.10864,0,0.0406,0,0.00212,0
2022,2021-12-02,Sharks,0.05372,0,0.01788,0,0.43138,0,0.14362,0,0.00576,0
2022,2021-12-02,Blues,0.12252,0,0.05482,0,0.6564,1,0.27504,1,0.02162,0
2022,2021-12-02,Lightning,0.28916,1,0.16258,1,0.93042,1,0.53116,1,0.09354,0
2022,2021-12-02,Maple Leafs,0.26738,0,0.14522,0,0.95366,1,0.52076,0,0.0808,0
2022,2021-12-02,Canucks,0.0085,0,0.00316,0,0.05784,0,0.021,0,0.00098,0
2022,2021-12-02,Golden Knights,0.26234,0,0.13542,0,0.78788,0,0.4675,0,0.06472,0
2022,2021-12-02,Jets,0.07138,0,0.03082,0,0.43018,0,0.16476,0,0.01088,0
2022,2021-12-02,Capitals,0.25766,0,0.12222,0,0.9201,1,0.50344,0,0.066,0
2022,2021-12-01,Ducks,0.04682,0,0.01598,0,0.39698,0,0.13018,0,0.00494,0
2022,2021-12-01,Coyotes,0.00092,0,0.00026,0,0.00894,0,0.00294,0,2.0e-05,0
2022,2021-12-01,Bruins,0.16868,0,0.08296,0,0.73102,1,0.34448,0,0.04484,0
2022,2021-12-01,Sabres,0.00134,0,0.00038,0,0.0215,0,0.00422,0,0.00012,0
2022,2021-12-01,Hurricanes,0.33916,0,0.18146,0,0.95954,1,0.5936,1,0.10584,0
2022,2021-12-01,Blue Jackets,0.03206,0,0.01106,0,0.31104,0,0.08988,0,0.00436,0
2022,2021-12-01,Flames,0.22812,0,0.10524,0,0.89604,1,0.47352,1,0.04586,0
2022,2021-12-01,Blackhawks,0.00638,0,0.00262,0,0.05608,0,0.01726,0,0.0009,0
2022,2021-12-01,Avalanche,0.34882,1,0.20802,1,0.89742,1,0.57758,1,0.1079,1
2022,2021-12-01,Stars,0.11362,0,0.05046,0,0.62278,1,0.26278,0,0.01988,0
2022,2021-12-01,Red Wings,0.00964,0,0.00288,0,0.15066,0,0.03356,0,0.00104,0
2022,2021-12-01,Oilers,0.30518,1,0.15308,0,0.94934,1,0.56766,1,0.06938,0
2022,2021-12-01,Panthers,0.2603,0,0.133,0,0.95966,1,0.52182,1,0.07316,0
2022,2021-12-01,Kings,0.02608,0,0.00936,0,0.20212,1,0.06812,0,0.0027,0
2022,2021-12-01,Wild,0.26234,0,0.14032,0,0.91196,1,0.51402,0,0.06518,0
2022,2021-12-01,Canadiens,0.00128,0,0.00056,0,0.01124,0,0.00342,0,0.00034,0
2022,2021-12-01,Devils,0.01098,0,0.00308,0,0.14302,0,0.03528,0,0.0011,0
2022,2021-12-01,Predators,0.11342,0,0.05238,0,0.59614,1,0.2532,0,0.01982,0
2022,2021-12-01,Islanders,0.05492,0,0.02422,0,0.30916,0,0.12242,0,0.01068,0
2022,2021-12-01,Rangers,0.1884,1,0.08394,0,0.89364,1,0.41996,1,0.04158,0
2022,2021-12-01,Senators,0.00032,0,0.0001,0,0.00388,0,0.00084,0,4.0e-05,0
2022,2021-12-01,Flyers,0.01834,0,0.00648,0,0.16564,0,0.04812,0,0.00236,0
2022,2021-12-01,Penguins,0.09948,0,0.04414,0,0.54586,1,0.22264,0,0.02116,0
2022,2021-12-01,Kraken,0.01714,0,0.00648,0,0.10982,0,0.04088,0,0.00226,0
2022,2021-12-01,Sharks,0.04498,0,0.01568,0,0.36564,0,0.12234,0,0.00512,0
2022,2021-12-01,Blues,0.13376,0,0.061,0,0.7046,1,0.30608,1,0.02458,0
2022,2021-12-01,Lightning,0.2772,1,0.14986,1,0.91192,1,0.5117,1,0.0882,0
2022,2021-12-01,Maple Leafs,0.27072,0,0.14172,0,0.95318,1,0.52826,0,0.08092,0
2022,2021-12-01,Canucks,0.00822,0,0.00306,0,0.0594,0,0.0205,0,0.00088,0
2022,2021-12-01,Golden Knights,0.27352,0,0.14536,0,0.78896,0,0.475,0,0.06898,0
2022,2021-12-01,Jets,0.07068,0,0.0307,0,0.43378,0,0.16794,0,0.01184,0
2022,2021-12-01,Capitals,0.26718,0,0.13416,0,0.92904,1,0.5198,0,0.07402,0
2022,2021-11-30,Ducks,0.03716,0,0.01202,0,0.33612,0,0.10674,0,0.0039,0
2022,2021-11-30,Coyotes,0.00102,0,0.00038,0,0.00846,0,0.00264,0,0.00012,0
2022,2021-11-30,Bruins,0.16956,0,0.08312,0,0.72978,1,0.3487,0,0.04364,0
2022,2021-11-30,Sabres,0.00144,0,0.00032,0,0.02082,0,0.00486,0,6.0e-05,0
2022,2021-11-30,Hurricanes,0.33982,0,0.18298,0,0.9585,1,0.59244,1,0.10456,0
2022,2021-11-30,Blue Jackets,0.03088,0,0.01116,0,0.30442,0,0.08814,0,0.00408,0
2022,2021-11-30,Flames,0.2312,0,0.108,0,0.8984,1,0.48068,1,0.04486,0
2022,2021-11-30,Blackhawks,0.00606,0,0.00226,0,0.05892,0,0.0172,0,0.00062,0
2022,2021-11-30,Avalanche,0.37878,1,0.22558,1,0.92418,1,0.61228,1,0.1196,1
2022,2021-11-30,Stars,0.10688,0,0.04752,0,0.62136,1,0.25386,0,0.0184,0
2022,2021-11-30,Red Wings,0.0074,0,0.00218,0,0.1276,0,0.02798,0,0.00082,0
2022,2021-11-30,Oilers,0.28356,1,0.1415,0,0.932,1,0.53772,1,0.0665,0
2022,2021-11-30,Panthers,0.26362,0,0.13462,0,0.95828,1,0.53108,1,0.07504,0
2022,2021-11-30,Kings,0.02544,0,0.00902,0,0.2064,1,0.06822,0,0.00272,0
2022,2021-11-30,Wild,0.25314,0,0.13298,0,0.91504,1,0.51038,0,0.0622,0
2022,2021-11-30,Canadiens,0.00156,0,0.00072,0,0.01188,0,0.00386,0,0.00034,0
2022,2021-11-30,Devils,0.0119,0,0.00386,0,0.14228,0,0.03632,0,0.0013,0
2022,2021-11-30,Predators,0.10778,0,0.04884,0,0.59492,1,0.24708,0,0.01976,0
2022,2021-11-30,Islanders,0.05442,0,0.02418,0,0.30628,0,0.1199,0,0.0118,0
2022,2021-11-30,Rangers,0.16884,1,0.0762,0,0.85516,1,0.38552,1,0.03714,0
2022,2021-11-30,Senators,0.00062,0,0.00018,0,0.00712,0,0.00176,0,2.0e-05,0
2022,2021-11-30,Flyers,0.02212,0,0.00762,0,0.20298,0,0.05934,0,0.00322,0
2022,2021-11-30,Penguins,0.11994,0,0.05294,0,0.60342,1,0.25888,0,0.02514,0
2022,2021-11-30,Kraken,0.01838,0,0.00682,0,0.12108,0,0.04446,0,0.00272,0
2022,2021-11-30,Sharks,0.04516,0,0.01522,0,0.36834,0,0.12334,0,0.0046,0
2022,2021-11-30,Blues,0.13214,0,0.06136,0,0.70476,1,0.30662,1,0.0246,0
2022,2021-11-30,Lightning,0.28502,1,0.1553,1,0.9106,1,0.51814,1,0.08878,0
2022,2021-11-30,Maple Leafs,0.25156,0,0.12808,0,0.93234,1,0.5,0,0.07074,0
2022,2021-11-30,Canucks,0.00556,0,0.0021,0,0.04292,0,0.0141,0,0.00076,0
2022,2021-11-30,Golden Knights,0.2967,0,0.1559,0,0.83136,0,0.50944,0,0.0751,0
2022,2021-11-30,Jets,0.07104,0,0.0305,0,0.43574,0,0.16524,0,0.01164,0
2022,2021-11-30,Capitals,0.2713,0,0.13654,0,0.92854,1,0.52308,0,0.07522,0
2022,2021-11-29,Ducks,0.03462,0,0.01148,0,0.31542,0,0.09764,0,0.00342,0
2022,2021-11-29,Coyotes,0.00172,0,0.00078,0,0.01474,0,0.00446,0,0.00024,0
2022,2021-11-29,Bruins,0.1865,0,0.09324,0,0.77884,1,0.37898,0,0.05018,0
2022,2021-11-29,Sabres,0.00136,0,0.00048,0,0.01806,0,0.0039,0,0.00022,0
2022,2021-11-29,Hurricanes,0.3576,0,0.19452,0,0.96716,1,0.61616,1,0.11568,0
2022,2021-11-29,Blue Jackets,0.03398,0,0.01182,0,0.3471,0,0.09756,0,0.00506,0
2022,2021-11-29,Flames,0.23324,0,0.11022,0,0.90704,1,0.4824,1,0.047,0
2022,2021-11-29,Blackhawks,0.00814,0,0.00294,0,0.0685,0,0.02164,0,0.00088,0
2022,2021-11-29,Avalanche,0.39028,1,0.23412,1,0.93422,1,0.62898,1,0.12252,1
2022,2021-11-29,Stars,0.09574,0,0.03974,0,0.58442,1,0.23102,0,0.01488,0
2022,2021-11-29,Red Wings,0.00656,0,0.00182,0,0.08558,0,0.0198,0,0.00058,0
2022,2021-11-29,Oilers,0.29254,1,0.14522,0,0.94264,1,0.54932,1,0.06454,0
2022,2021-11-29,Panthers,0.24578,0,0.12334,0,0.93808,1,0.50012,1,0.06714,0
2022,2021-11-29,Kings,0.0318,0,0.01078,0,0.25324,1,0.08484,0,0.00338,0
2022,2021-11-29,Wild,0.24584,0,0.12812,0,0.9072,1,0.50402,0,0.0569,0
2022,2021-11-29,Canadiens,0.00126,0,0.0004,0,0.00988,0,0.003,0,0.00016,0
2022,2021-11-29,Devils,0.01492,0,0.00438,0,0.17684,0,0.0447,0,0.00158,0
2022,2021-11-29,Predators,0.09994,0,0.04508,0,0.55494,1,0.23016,0,0.01664,0
2022,2021-11-29,Islanders,0.05188,0,0.02296,0,0.28892,0,0.1126,0,0.01186,0
2022,2021-11-29,Rangers,0.1641,1,0.0734,0,0.84324,1,0.3745,1,0.0375,0
2022,2021-11-29,Senators,0.00056,0,0.00016,0,0.00572,0,0.00166,0,4.0e-05,0
2022,2021-11-29,Flyers,0.01932,0,0.00652,0,0.19248,0,0.05662,0,0.00262,0
2022,2021-11-29,Penguins,0.1093,0,0.04898,0,0.57926,1,0.2417,0,0.0244,0
2022,2021-11-29,Kraken,0.02068,0,0.00782,0,0.13936,0,0.04998,0,0.00278,0
2022,2021-11-29,Sharks,0.03818,0,0.01284,0,0.3272,0,0.10588,0,0.00388,0
2022,2021-11-29,Blues,0.12708,0,0.05726,0,0.69028,1,0.29406,1,0.02246,0
2022,2021-11-29,Lightning,0.292,1,0.15836,1,0.90994,1,0.52764,1,0.093,0
2022,2021-11-29,Maple Leafs,0.2422,0,0.12182,0,0.92302,1,0.48844,0,0.06536,0
2022,2021-11-29,Canucks,0.00644,0,0.0022,0,0.04896,0,0.01606,0,0.0007,0
2022,2021-11-29,Golden Knights,0.29906,0,0.15942,0,0.84706,0,0.5203,0,0.0761,0
2022,2021-11-29,Jets,0.0747,0,0.03198,0,0.46478,0,0.17924,0,0.01132,0
2022,2021-11-29,Capitals,0.27268,0,0.1378,0,0.93588,1,0.53262,0,0.07698,0
2022,2021-11-28,Ducks,0.03504,0,0.01192,0,0.31686,0,0.0988,0,0.00342,0
2022,2021-11-28,Coyotes,0.00138,0,0.00056,0,0.01042,0,0.00328,0,0.0002,0
2022,2021-11-28,Bruins,0.1867,0,0.09074,0,0.77426,1,0.37836,0,0.04842,0
2022,2021-11-28,Sabres,0.00224,0,0.00078,0,0.0307,0,0.00728,0,0.0002,0
2022,2021-11-28,Hurricanes,0.35666,0,0.19492,0,0.96632,1,0.61176,1,0.11616,0
2022,2021-11-28,Blue Jackets,0.03386,0,0.01214,0,0.33834,0,0.09846,0,0.00438,0
2022,2021-11-28,Flames,0.2238,0,0.10544,0,0.88716,1,0.46218,1,0.04274,0
2022,2021-11-28,Blackhawks,0.00752,0,0.0028,0,0.0667,0,0.01964,0,0.001,0
2022,2021-11-28,Avalanche,0.38836,1,0.23246,1,0.9314,1,0.62386,1,0.12338,1
2022,2021-11-28,Stars,0.09644,0,0.04312,0,0.5809,1,0.23276,0,0.01646,0
2022,2021-11-28,Red Wings,0.0053,0,0.00152,0,0.08216,0,0.01802,0,0.0005,0
2022,2021-11-28,Oilers,0.29212,1,0.1447,0,0.94068,1,0.5534,1,0.06486,0
2022,2021-11-28,Panthers,0.24638,0,0.12232,0,0.93706,1,0.5028,1,0.06686,0
2022,2021-11-28,Kings,0.03172,0,0.01074,0,0.25348,1,0.08558,0,0.00374,0
2022,2021-11-28,Wild,0.24296,0,0.12672,0,0.90596,1,0.50054,0,0.0581,0
2022,2021-11-28,Canadiens,0.00214,0,0.00078,0,0.01692,0,0.00492,0,0.00034,0
2022,2021-11-28,Devils,0.01394,0,0.00466,0,0.17058,0,0.04382,0,0.0018,0
2022,2021-11-28,Predators,0.1019,0,0.04398,0,0.56608,1,0.23324,0,0.01692,0
2022,2021-11-28,Islanders,0.05158,0,0.02316,0,0.28818,0,0.11292,0,0.01144,0
2022,2021-11-28,Rangers,0.16372,1,0.07228,0,0.846,1,0.37306,1,0.03556,0
2022,2021-11-28,Senators,0.00054,0,0.00016,0,0.0048,0,0.00124,0,8.0e-05,0
2022,2021-11-28,Flyers,0.02024,0,0.0064,0,0.1833,0,0.0535,0,0.00254,0
2022,2021-11-28,Penguins,0.11184,0,0.05114,0,0.5923,1,0.24718,0,0.02592,0
2022,2021-11-28,Kraken,0.0147,0,0.00584,0,0.10462,0,0.0364,0,0.00188,0
2022,2021-11-28,Sharks,0.03798,0,0.01276,0,0.3289,0,0.10654,0,0.00346,0
2022,2021-11-28,Blues,0.1265,0,0.05752,0,0.67686,1,0.28954,1,0.02234,0
2022,2021-11-28,Lightning,0.2932,1,0.15882,1,0.90838,1,0.52744,1,0.0924,0
2022,2021-11-28,Maple Leafs,0.24184,0,0.12262,0,0.92566,1,0.48712,0,0.06736,0
2022,2021-11-28,Canucks,0.00456,0,0.00162,0,0.0368,0,0.01174,0,0.00046,0
2022,2021-11-28,Golden Knights,0.30462,0,0.16078,0,0.85078,0,0.52762,0,0.07674,0
2022,2021-11-28,Jets,0.0904,0,0.03904,0,0.5424,0,0.21488,0,0.01424,0
2022,2021-11-28,Capitals,0.26982,0,0.13756,0,0.93504,1,0.53212,0,0.0761,0
2022,2021-11-27,Ducks,0.04722,0,0.01686,0,0.38886,0,0.12814,0,0.00548,0
2022,2021-11-27,Coyotes,0.0014,0,0.00056,0,0.01012,0,0.00322,0,0.00012,0
2022,2021-11-27,Bruins,0.17714,0,0.08706,0,0.74938,1,0.36266,0,0.04616,0
2022,2021-11-27,Sabres,0.00266,0,0.00062,0,0.03052,0,0.00734,0,0.00024,0
2022,2021-11-27,Hurricanes,0.38864,0,0.2183,0,0.97942,1,0.64974,1,0.13282,0
2022,2021-11-27,Blue Jackets,0.03432,0,0.0123,0,0.34556,0,0.09896,0,0.00474,0
2022,2021-11-27,Flames,0.2266,0,0.1038,0,0.88706,1,0.4649,1,0.04276,0
2022,2021-11-27,Blackhawks,0.0111,0,0.00408,0,0.0966,0,0.03058,0,0.00134,0
2022,2021-11-27,Avalanche,0.39484,1,0.23848,1,0.93188,1,0.62866,1,0.12402,1
2022,2021-11-27,Stars,0.09906,0,0.04428,0,0.57606,1,0.2368,0,0.0177,0
2022,2021-11-27,Red Wings,0.0059,0,0.00168,0,0.08302,0,0.0188,0,0.00056,0
2022,2021-11-27,Oilers,0.29196,1,0.14512,0,0.9414,1,0.55574,1,0.06498,0
2022,2021-11-27,Panthers,0.24704,0,0.12164,0,0.9396,1,0.50052,1,0.06642,0
2022,2021-11-27,Kings,0.03194,0,0.01166,0,0.2519,1,0.08286,0,0.0038,0
2022,2021-11-27,Wild,0.22616,0,0.11798,0,0.87482,1,0.47074,0,0.05142,0
2022,2021-11-27,Canadiens,0.00192,0,0.00068,0,0.01694,0,0.00484,0,0.00026,0
2022,2021-11-27,Devils,0.01072,0,0.00346,0,0.14266,0,0.03524,0,0.00124,0
2022,2021-11-27,Predators,0.10108,0,0.04516,0,0.56148,1,0.2335,0,0.01738,0
2022,2021-11-27,Islanders,0.05028,0,0.02144,0,0.29062,0,0.11086,0,0.01004,0
2022,2021-11-27,Rangers,0.16402,1,0.07222,0,0.84586,1,0.37554,1,0.03634,0
2022,2021-11-27,Senators,0.00044,0,0.00022,0,0.00522,0,0.00112,0,0.0001,0
2022,2021-11-27,Flyers,0.02686,0,0.00974,0,0.24684,0,0.07402,0,0.00422,0
2022,2021-11-27,Penguins,0.11444,0,0.05088,0,0.5918,1,0.2547,0,0.02578,0
2022,2021-11-27,Kraken,0.01566,0,0.00618,0,0.10316,0,0.03768,0,0.00224,0
2022,2021-11-27,Sharks,0.03016,0,0.01026,0,0.26484,0,0.08466,0,0.00274,0
2022,2021-11-27,Blues,0.12744,0,0.05802,0,0.6827,1,0.293,1,0.02288,0
2022,2021-11-27,Lightning,0.32006,1,0.17536,1,0.93072,1,0.56198,1,0.1037,0
2022,2021-11-27,Maple Leafs,0.21526,0,0.10594,0,0.89696,1,0.45304,0,0.05736,0
2022,2021-11-27,Canucks,0.00612,0,0.00224,0,0.04502,0,0.01552,0,0.00074,0
2022,2021-11-27,Golden Knights,0.29906,0,0.1573,0,0.84154,0,0.51944,0,0.07428,0
2022,2021-11-27,Jets,0.0902,0,0.03802,0,0.54256,0,0.21456,0,0.01382,0
2022,2021-11-27,Capitals,0.2403,0,0.11846,0,0.90488,1,0.49064,0,0.06432,0
2022,2021-11-26,Ducks,0.04448,0,0.01616,0,0.4028,0,0.12754,0,0.00468,0
2022,2021-11-26,Coyotes,0.00198,0,0.00082,0,0.01806,0,0.0054,0,0.00018,0
2022,2021-11-26,Bruins,0.169,0,0.08196,0,0.74062,1,0.34998,0,0.04426,0
2022,2021-11-26,Sabres,0.00218,0,0.00064,0,0.02994,0,0.00694,0,0.0003,0
2022,2021-11-26,Hurricanes,0.37856,0,0.21226,0,0.97618,1,0.63444,1,0.12754,0
2022,2021-11-26,Blue Jackets,0.03978,0,0.01402,0,0.37852,0,0.114,0,0.00522,0
2022,2021-11-26,Flames,0.24726,0,0.11906,0,0.92638,1,0.50448,1,0.05012,0
2022,2021-11-26,Blackhawks,0.012,0,0.00416,0,0.10398,0,0.03168,0,0.00124,0
2022,2021-11-26,Avalanche,0.38192,1,0.22262,1,0.92068,1,0.61302,1,0.11296,1
2022,2021-11-26,Stars,0.09308,0,0.04056,0,0.5452,1,0.21926,0,0.01516,0
2022,2021-11-26,Red Wings,0.00514,0,0.0014,0,0.06618,0,0.01604,0,0.00042,0
2022,2021-11-26,Oilers,0.26672,1,0.13378,0,0.92296,1,0.52018,1,0.05874,0
2022,2021-11-26,Panthers,0.27726,0,0.14172,0,0.95914,1,0.54388,1,0.08018,0
2022,2021-11-26,Kings,0.02654,0,0.00994,0,0.22476,1,0.0713,0,0.00308,0
2022,2021-11-26,Wild,0.23678,0,0.12014,0,0.88592,1,0.48598,0,0.05114,0
2022,2021-11-26,Canadiens,0.00098,0,0.0003,0,0.00856,0,0.0025,0,0.00014,0
2022,2021-11-26,Devils,0.0099,0,0.00318,0,0.13276,0,0.03218,0,0.00144,0
2022,2021-11-26,Predators,0.12098,0,0.05302,0,0.63346,1,0.2777,0,0.02006,0
2022,2021-11-26,Islanders,0.04318,0,0.01916,0,0.25426,0,0.09926,0,0.00916,0
2022,2021-11-26,Rangers,0.15624,1,0.06838,0,0.82776,1,0.36176,1,0.03536,0
2022,2021-11-26,Senators,0.00084,0,0.00016,0,0.0077,0,0.0023,0,6.0e-05,0
2022,2021-11-26,Flyers,0.0252,0,0.00922,0,0.23634,0,0.06986,0,0.00378,0
2022,2021-11-26,Penguins,0.14274,0,0.0649,0,0.67106,1,0.30164,0,0.03412,0
2022,2021-11-26,Kraken,0.01024,0,0.00394,0,0.07334,0,0.02538,0,0.00144,0
2022,2021-11-26,Sharks,0.0291,0,0.00996,0,0.2756,0,0.08462,0,0.00276,0
2022,2021-11-26,Blues,0.1165,0,0.05124,0,0.64568,1,0.27252,1,0.02036,0
2022,2021-11-26,Lightning,0.3046,1,0.16644,1,0.92634,1,0.54986,1,0.10002,0
2022,2021-11-26,Maple Leafs,0.21062,0,0.10134,0,0.88726,1,0.4386,0,0.0549,0
2022,2021-11-26,Canucks,0.00676,0,0.00264,0,0.0518,0,0.01718,0,0.00086,0
2022,2021-11-26,Golden Knights,0.32822,0,0.17956,0,0.89082,0,0.55868,0,0.08528,0
2022,2021-11-26,Jets,0.07744,0,0.0324,0,0.47856,0,0.18508,0,0.01228,0
2022,2021-11-26,Capitals,0.23378,0,0.11492,0,0.89738,1,0.47676,0,0.06276,0
2022,2021-11-24,Ducks,0.0382,0,0.0121,0,0.34806,0,0.10702,0,0.0034,0
2022,2021-11-24,Coyotes,0.00184,0,0.00074,0,0.01706,0,0.00528,0,0.00022,0
2022,2021-11-24,Bruins,0.2025,0,0.10354,0,0.805,1,0.40582,0,0.0575,0
2022,2021-11-24,Sabres,0.00182,0,0.00068,0,0.02262,0,0.00556,0,0.00014,0
