year,office,state,district,special,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:36:22 -0500,live,D,,,,0.1489,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:36:22 -0500,live,R,,,,0.8511,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:36:22 -0500,live,D,,,,0.1569,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:36:22 -0500,live,R,,,,0.8431,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:41:24 -0500,live,D,,,,0.8509,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:41:24 -0500,live,R,,,,0.1491,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:41:24 -0500,live,D,,,,0.1476,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:41:24 -0500,live,R,,,,0.8524,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:41:24 -0500,live,D,,,,0.157,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:41:24 -0500,live,R,,,,0.843,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:46:24 -0500,live,D,,,,0.8486,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:46:24 -0500,live,R,,,,0.15139999999999998,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:46:24 -0500,live,D,,,,0.1509,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:46:24 -0500,live,R,,,,0.8491,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:46:24 -0500,live,D,,,,0.1525,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:46:24 -0500,live,R,,,,0.8475,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:51:24 -0500,live,D,,,,0.8514,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:51:24 -0500,live,R,,,,0.14859999999999995,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:51:24 -0500,live,D,,,,0.1534,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:51:24 -0500,live,R,,,,0.8466,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:51:24 -0500,live,D,,,,0.155,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:51:24 -0500,live,R,,,,0.845,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:56:23 -0500,live,D,,,,0.8507,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 10:56:23 -0500,live,R,,,,0.1493,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:56:23 -0500,live,D,,,,0.1495,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 10:56:23 -0500,live,R,,,,0.8505,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:56:23 -0500,live,D,,,,0.1555,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 10:56:23 -0500,live,R,,,,0.8445,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:01:24 -0500,live,D,,,,0.8512,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:01:24 -0500,live,R,,,,0.14880000000000004,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:01:24 -0500,live,D,,,,0.1487,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:01:24 -0500,live,R,,,,0.8513,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:01:24 -0500,live,D,,,,0.1551,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:01:24 -0500,live,R,,,,0.8449,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:37:38 -0500,live,D,,,,0.8502,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:37:38 -0500,live,R,,,,0.14980000000000004,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:37:38 -0500,live,D,,,,0.1485,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:37:38 -0500,live,R,,,,0.8515,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:37:38 -0500,live,D,,,,0.1556,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:37:38 -0500,live,R,,,,0.8444,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:42:56 -0500,live,D,,,,0.8534,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:42:56 -0500,live,R,,,,0.14659999999999995,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:42:56 -0500,live,D,,,,0.152,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:42:56 -0500,live,R,,,,0.848,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:42:56 -0500,live,D,,,,0.1567,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:42:56 -0500,live,R,,,,0.8432999999999999,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:49:10 -0500,live,D,,,,0.8482,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:49:10 -0500,live,R,,,,0.15180000000000005,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:49:10 -0500,live,D,,,,0.1512,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:49:10 -0500,live,R,,,,0.8488,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:49:10 -0500,live,D,,,,0.1583,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:49:10 -0500,live,R,,,,0.8417,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:51:10 -0500,live,D,,,,0.8506,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 11:51:10 -0500,live,R,,,,0.14939999999999998,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:51:10 -0500,live,D,,,,0.1475,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 11:51:10 -0500,live,R,,,,0.8525,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:51:10 -0500,live,D,,,,0.1569,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 11:51:10 -0500,live,R,,,,0.8431,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 12:01:13 -0500,live,D,,,,0.8445,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 12:01:13 -0500,live,R,,,,0.15549999999999997,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 12:01:13 -0500,live,D,,,,0.1495,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 12:01:13 -0500,live,R,,,,0.8505,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 12:01:13 -0500,live,D,,,,0.1553,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 12:01:13 -0500,live,R,,,,0.8447,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 12:11:09 -0500,live,D,,,,0.8447,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 12:11:09 -0500,live,R,,,,0.1553,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 12:11:09 -0500,live,D,,,,0.1447,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 12:11:09 -0500,live,R,,,,0.8553,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 12:11:09 -0500,live,D,,,,0.1596,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 12:11:09 -0500,live,R,,,,0.8404,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 13:31:08 -0500,live,D,,,,0.8521,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 13:31:08 -0500,live,R,,,,0.14790000000000003,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 13:31:08 -0500,live,D,,,,0.1532,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 13:31:08 -0500,live,R,,,,0.8468,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 13:31:08 -0500,live,D,,,,0.1538,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 13:31:08 -0500,live,R,,,,0.8462000000000001,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:01:11 -0500,live,D,,,,0.8512,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:01:11 -0500,live,R,,,,0.14880000000000004,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:01:11 -0500,live,D,,,,0.148,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:01:11 -0500,live,R,,,,0.852,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:01:11 -0500,live,D,,,,0.1578,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:01:11 -0500,live,R,,,,0.8422000000000001,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:11:10 -0500,live,D,,,,0.8469,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:11:10 -0500,live,R,,,,0.1531,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:11:10 -0500,live,D,,,,0.1533,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:11:10 -0500,live,R,,,,0.8467,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:11:10 -0500,live,D,,,,0.1564,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:11:10 -0500,live,R,,,,0.8436,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:21:11 -0500,live,D,,,,0.8477,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:21:11 -0500,live,R,,,,0.1523,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:21:11 -0500,live,D,,,,0.1485,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:21:11 -0500,live,R,,,,0.8515,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:21:11 -0500,live,D,,,,0.1583,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:21:11 -0500,live,R,,,,0.8417,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:31:10 -0500,live,D,,,,0.8496,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:31:10 -0500,live,R,,,,0.15039999999999998,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:31:10 -0500,live,D,,,,0.1497,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:31:10 -0500,live,R,,,,0.8503000000000001,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:31:10 -0500,live,D,,,,0.1555,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:31:10 -0500,live,R,,,,0.8445,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:41:09 -0500,live,D,,,,0.8498,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:41:09 -0500,live,R,,,,0.1502,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:41:09 -0500,live,D,,,,0.1486,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:41:09 -0500,live,R,,,,0.8513999999999999,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:41:09 -0500,live,D,,,,0.1528,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:41:09 -0500,live,R,,,,0.8472,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:51:09 -0500,live,D,,,,0.8517,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 15:51:09 -0500,live,R,,,,0.1483,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:51:09 -0500,live,D,,,,0.1513,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 15:51:09 -0500,live,R,,,,0.8487,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:51:09 -0500,live,D,,,,0.1602,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 15:51:09 -0500,live,R,,,,0.8398,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:01:13 -0500,live,D,,,,0.848,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:01:13 -0500,live,R,,,,0.15200000000000002,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:01:13 -0500,live,D,,,,0.1521,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:01:13 -0500,live,R,,,,0.8479,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:01:13 -0500,live,D,,,,0.1553,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:01:13 -0500,live,R,,,,0.8447,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:11:10 -0500,live,D,,,,0.8534,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:11:10 -0500,live,R,,,,0.14659999999999995,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:11:10 -0500,live,D,,,,0.1483,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:11:10 -0500,live,R,,,,0.8517,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:11:10 -0500,live,D,,,,0.1531,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:11:10 -0500,live,R,,,,0.8469,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:21:12 -0500,live,D,,,,0.8513,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:21:12 -0500,live,R,,,,0.14870000000000005,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:21:12 -0500,live,D,,,,0.1526,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:21:12 -0500,live,R,,,,0.8473999999999999,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:21:12 -0500,live,D,,,,0.1593,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:21:12 -0500,live,R,,,,0.8407,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:31:10 -0500,live,D,,,,0.8482,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:31:10 -0500,live,R,,,,0.15180000000000005,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:31:10 -0500,live,D,,,,0.1546,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:31:10 -0500,live,R,,,,0.8454,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:31:10 -0500,live,D,,,,0.1565,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:31:10 -0500,live,R,,,,0.8435,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:41:10 -0500,live,D,,,,0.8452,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:41:10 -0500,live,R,,,,0.15480000000000005,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:41:10 -0500,live,D,,,,0.1517,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:41:10 -0500,live,R,,,,0.8483,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:41:10 -0500,live,D,,,,0.1604,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:41:10 -0500,live,R,,,,0.8396,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:51:09 -0500,live,D,,,,0.8546,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 16:51:09 -0500,live,R,,,,0.14539999999999997,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:51:09 -0500,live,D,,,,0.148,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 16:51:09 -0500,live,R,,,,0.852,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:51:09 -0500,live,D,,,,0.1533,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 16:51:09 -0500,live,R,,,,0.8467,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 17:01:10 -0500,live,D,,,,0.8469,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 17:01:10 -0500,live,R,,,,0.1531,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 17:01:10 -0500,live,D,,,,0.1518,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 17:01:10 -0500,live,R,,,,0.8482000000000001,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 17:01:10 -0500,live,D,,,,0.1565,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 17:01:10 -0500,live,R,,,,0.8435,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 17:11:11 -0500,live,D,,,,0.8464,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 17:11:11 -0500,live,R,,,,0.15359999999999996,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 17:11:11 -0500,live,D,,,,0.1523,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 17:11:11 -0500,live,R,,,,0.8477,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 17:11:11 -0500,live,D,,,,0.1536,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 17:11:11 -0500,live,R,,,,0.8464,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 17:41:09 -0500,live,D,,,,0.8505,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 17:41:09 -0500,live,R,,,,0.14949999999999997,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 17:41:09 -0500,live,D,,,,0.1488,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 17:41:09 -0500,live,R,,,,0.8512,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 17:41:09 -0500,live,D,,,,0.1515,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 17:41:09 -0500,live,R,,,,0.8485,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 18:11:09 -0500,live,D,,,,0.8539,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 18:11:09 -0500,live,R,,,,0.1461,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 18:11:09 -0500,live,D,,,,0.1496,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 18:11:09 -0500,live,R,,,,0.8504,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 18:11:09 -0500,live,D,,,,0.1551,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 18:11:09 -0500,live,R,,,,0.8449,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 18:51:09 -0500,live,D,,,,0.8541,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 18:51:09 -0500,live,R,,,,0.14590000000000003,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 18:51:09 -0500,live,D,,,,0.1479,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 18:51:09 -0500,live,R,,,,0.8521,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 18:51:09 -0500,live,D,,,,0.1523,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 18:51:09 -0500,live,R,,,,0.8477,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:01:11 -0500,live,D,,,,0.8487,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:01:11 -0500,live,R,,,,0.1513,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:01:11 -0500,live,D,,,,0.1494,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:01:11 -0500,live,R,,,,0.8506,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:01:11 -0500,live,D,,,,0.1591,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:01:11 -0500,live,R,,,,0.8409,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:11:10 -0500,live,D,,,,0.8468,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:11:10 -0500,live,R,,,,0.1532,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:11:10 -0500,live,D,,,,0.1489,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:11:10 -0500,live,R,,,,0.8511,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:11:10 -0500,live,D,,,,0.1559,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:11:10 -0500,live,R,,,,0.8441,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:21:10 -0500,live,D,,,,0.8511,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:21:10 -0500,live,R,,,,0.14890000000000003,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:21:10 -0500,live,D,,,,0.1509,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:21:10 -0500,live,R,,,,0.8491,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:21:10 -0500,live,D,,,,0.1593,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:21:10 -0500,live,R,,,,0.8407,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:31:10 -0500,live,D,,,,0.8538,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:31:10 -0500,live,R,,,,0.1462,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:31:10 -0500,live,D,,,,0.1506,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:31:10 -0500,live,R,,,,0.8493999999999999,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:31:10 -0500,live,D,,,,0.1556,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:31:10 -0500,live,R,,,,0.8444,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:41:10 -0500,live,D,,,,0.8527,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:41:10 -0500,live,R,,,,0.1473,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:41:10 -0500,live,D,,,,0.1503,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:41:10 -0500,live,R,,,,0.8497,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:41:10 -0500,live,D,,,,0.155,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:41:10 -0500,live,R,,,,0.845,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:51:10 -0500,live,D,,,,0.8537,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 19:51:10 -0500,live,R,,,,0.14629999999999999,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:51:10 -0500,live,D,,,,0.1463,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 19:51:10 -0500,live,R,,,,0.8537,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:51:10 -0500,live,D,,,,0.1539,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 19:51:10 -0500,live,R,,,,0.8461,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 20:01:11 -0500,live,D,,,,0.9867,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 20:01:11 -0500,live,R,,,,0.013299999999999979,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:01:11 -0500,live,D,,,,0.147,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:01:11 -0500,live,R,,,,0.853,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:01:11 -0500,live,D,,,,0.1534,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:01:11 -0500,live,R,,,,0.8466,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 20:11:10 -0500,live,D,,,,0.9881,1
2018,Senate,AZ,,false,2018-11-06,2018-11-12 20:11:10 -0500,live,R,,,,0.011900000000000022,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:11:10 -0500,live,D,,,,0.1522,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:11:10 -0500,live,R,,,,0.8478,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:11:10 -0500,live,D,,,,0.157,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:11:10 -0500,live,R,,,,0.843,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:21:11 -0500,live,D,,,,0.1519,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:21:11 -0500,live,R,,,,0.8481,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:21:11 -0500,live,D,,,,0.1582,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:21:11 -0500,live,R,,,,0.8418,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:31:10 -0500,live,D,,,,0.151,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 20:31:10 -0500,live,R,,,,0.849,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:31:10 -0500,live,D,,,,0.1588,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 20:31:10 -0500,live,R,,,,0.8412,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 21:31:11 -0500,live,D,,,,0.1507,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 21:31:11 -0500,live,R,,,,0.8492999999999999,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 21:31:11 -0500,live,D,,,,0.1542,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 21:31:11 -0500,live,R,,,,0.8458,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 21:41:10 -0500,live,D,,,,0.1515,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 21:41:10 -0500,live,R,,,,0.8485,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 21:41:10 -0500,live,D,,,,0.1543,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 21:41:10 -0500,live,R,,,,0.8457,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 21:51:10 -0500,live,D,,,,0.1455,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 21:51:10 -0500,live,R,,,,0.8545,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 21:51:10 -0500,live,D,,,,0.1581,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 21:51:10 -0500,live,R,,,,0.8419,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 22:11:08 -0500,live,D,,,,0.1512,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 22:11:08 -0500,live,R,,,,0.8488,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 22:11:08 -0500,live,D,,,,0.1514,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 22:11:08 -0500,live,R,,,,0.8486,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 22:21:09 -0500,live,D,,,,0.1511,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 22:21:09 -0500,live,R,,,,0.8489,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 22:21:09 -0500,live,D,,,,0.1521,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 22:21:09 -0500,live,R,,,,0.8479,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 23:31:10 -0500,live,D,,,,0.1499,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 23:31:10 -0500,live,R,,,,0.8501,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 23:31:10 -0500,live,D,,,,0.1574,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 23:31:10 -0500,live,R,,,,0.8426,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 23:41:08 -0500,live,D,,,,0.1546,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 23:41:08 -0500,live,R,,,,0.8454,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 23:41:08 -0500,live,D,,,,0.1571,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 23:41:08 -0500,live,R,,,,0.8429,1
2018,Senate,FL,,false,2018-11-06,2018-11-12 23:51:09 -0500,live,D,,,,0.1536,0
2018,Senate,FL,,false,2018-11-06,2018-11-12 23:51:09 -0500,live,R,,,,0.8464,1
2018,Senate,MS,,true,2018-11-06,2018-11-12 23:51:09 -0500,live,D,,,,0.1551,0
2018,Senate,MS,,true,2018-11-06,2018-11-12 23:51:09 -0500,live,R,,,,0.8449,1
2018,Senate,FL,,false,2018-11-06,2018-11-13 00:01:13 -0500,live,D,,,,0.1497,0
2018,Senate,FL,,false,2018-11-06,2018-11-13 00:01:13 -0500,live,R,,,,0.8503000000000001,1
2018,Senate,MS,,true,2018-11-06,2018-11-13 00:01:13 -0500,live,D,,,,0.1562,0
