season,date,team1,team2,dh,prob1,prob1_outcome,prob2,prob2_outcome
2018,2018-08-31,Rangers,Twins,0,0.5505205085991811,0,0.4494794914008189,1
2018,2018-08-31,Braves,Pirates,0,0.5391409796009959,0,0.46085902039900406,1
2018,2018-08-31,Guardians,Rays,0,0.6497488383696333,1,0.35025116163036674,0
2018,2018-08-31,Marlins,Blue Jays,0,0.46359483958392433,0,0.5364051604160757,1
2018,2018-08-31,Nationals,Brewers,0,0.5342754509545711,0,0.4657245490454289,1
2018,2018-08-31,Phillies,Cubs,0,0.4486774446450865,1,0.5513225553549135,0
2018,2018-08-31,Yankees,Tigers,0,0.7342923470493822,1,0.2657076529506178,0
2018,2018-08-30,Dodgers,Diamondbacks,0,0.5921371316939753,0,0.4078628683060247,1
2018,2018-08-30,Padres,Rockies,0,0.4083669076565552,1,0.5916330923434447,0
2018,2018-08-30,Athletics,Mariners,0,0.5912015032155671,0,0.4087984967844329,1
2018,2018-08-30,White Sox,Red Sox,0,0.3465147691155293,0,0.6534852308844707,1
2018,2018-08-30,Astros,Angels,0,0.6668278200655191,0,0.3331721799344809,1
2018,2018-08-30,Braves,Cubs,0,0.518132273995702,0,0.48186772600429795,1
2018,2018-08-30,Cardinals,Pirates,0,0.5845721261620036,1,0.4154278738379964,0
2018,2018-08-30,Yankees,Tigers,0,0.751033091232286,0,0.248966908767714,1
2018,2018-08-30,Guardians,Twins,0,0.61649296707158,1,0.38350703292842003,0
2018,2018-08-30,Reds,Brewers,0,0.4369622501296918,0,0.5630377498703082,1
2018,2018-08-29,Giants,Diamondbacks,0,0.5487574296429032,0,0.4512425703570968,1
2018,2018-08-29,Cardinals,Pirates,0,0.5996736687660082,0,0.40032633123399175,1
2018,2018-08-29,Rangers,Dodgers,0,0.48806802949705813,0,0.5119319705029419,1
2018,2018-08-29,Braves,Rays,0,0.5328523456127353,0,0.4671476543872647,1
2018,2018-08-29,Guardians,Twins,0,0.6080317971523469,0,0.3919682028476531,1
2018,2018-08-29,Reds,Brewers,0,0.4665270910437937,0,0.5334729089562062,1
2018,2018-08-29,Orioles,Blue Jays,0,0.4878157222200208,1,0.5121842777799792,0
2018,2018-08-29,Yankees,White Sox,0,0.7144653584059536,0,0.2855346415940464,1
2018,2018-08-29,Phillies,Nationals,0,0.5269067310773504,1,0.4730932689226496,0
2018,2018-08-29,Red Sox,Marlins,0,0.7430967520352205,1,0.2569032479647795,0
2018,2018-08-29,Padres,Mariners,0,0.4658130531445826,1,0.5341869468554175,0
2018,2018-08-29,Cubs,Mets,0,0.669114568633139,0,0.330885431366861,1
2018,2018-08-29,Royals,Tigers,0,0.49787852685397593,1,0.5021214731460241,0
2018,2018-08-29,Astros,Athletics,0,0.5688802823745834,1,0.43111971762541657,0
2018,2018-08-28,Giants,Diamondbacks,0,0.5139206808813762,1,0.4860793191186238,0
2018,2018-08-28,Padres,Mariners,0,0.48415830827386336,1,0.5158416917261366,0
2018,2018-08-28,Angels,Rockies,0,0.4913626162948003,0,0.5086373837051996,1
2018,2018-08-28,Royals,Tigers,0,0.4852324810436669,1,0.5147675189563331,0
2018,2018-08-28,Cardinals,Pirates,0,0.6243552560482101,1,0.37564474395178993,0
2018,2018-08-28,Astros,Athletics,0,0.6156223194223509,0,0.3843776805776491,1
2018,2018-08-28,Rangers,Dodgers,0,0.4085807903610394,0,0.5914192096389606,1
2018,2018-08-28,Cubs,Mets,0,0.5841992196264122,1,0.4158007803735878,0
2018,2018-08-28,Braves,Rays,0,0.5310012673422116,1,0.46899873265778835,0
2018,2018-08-28,Guardians,Twins,0,0.6293591948848666,1,0.3706408051151334,0
2018,2018-08-28,Reds,Brewers,0,0.519819965812067,1,0.480180034187933,0
2018,2018-08-28,Orioles,Blue Jays,0,0.4354325441884179,1,0.5645674558115821,0
2018,2018-08-28,Yankees,White Sox,0,0.6799393895865559,1,0.32006061041344414,0
2018,2018-08-28,Phillies,Nationals,0,0.48201961793874254,0,0.5179803820612574,1
2018,2018-08-28,Red Sox,Marlins,0,0.7070402011289384,1,0.2929597988710616,0
2018,2018-08-27,Giants,Diamondbacks,0,0.4243628816902414,1,0.5756371183097586,0
2018,2018-08-27,Angels,Rockies,0,0.486076838136432,1,0.513923161863568,0
2018,2018-08-27,Cubs,Mets,0,0.598985433388125,1,0.40101456661187496,0
2018,2018-08-27,Astros,Athletics,0,0.6136242781270331,1,0.38637572187296687,0
2018,2018-08-27,Orioles,Blue Jays,0,0.44220487804463315,1,0.5577951219553668,0
2018,2018-08-27,Phillies,Nationals,0,0.44365573603175035,0,0.5563442639682497,1
2018,2018-08-27,Yankees,White Sox,0,0.6693480640967326,0,0.33065193590326736,1
2018,2018-08-26,Orioles,Yankees,0,0.2927937113059536,0,0.7072062886940464,1
2018,2018-08-26,Dodgers,Padres,0,0.6629181173452675,1,0.3370818826547325,0
2018,2018-08-26,Diamondbacks,Mariners,0,0.5819788350591127,1,0.41802116494088726,0
2018,2018-08-26,Angels,Astros,0,0.4718881216318374,0,0.5281118783681626,1
2018,2018-08-26,Giants,Rangers,0,0.5354938434966998,1,0.4645061565033002,0
2018,2018-08-26,Rockies,Cardinals,0,0.5207028193474167,0,0.4792971806525833,1
2018,2018-08-26,Cubs,Reds,0,0.6818171917917832,1,0.31818280820821676,0
2018,2018-08-26,Royals,Guardians,0,0.35845650932887496,0,0.641543490671125,1
2018,2018-08-26,Brewers,Pirates,0,0.5572551821066302,1,0.44274481789336984,0
2018,2018-08-26,Twins,Athletics,0,0.4864993850631612,0,0.5135006149368389,1
2018,2018-08-26,Tigers,White Sox,0,0.5147830039062097,0,0.4852169960937903,1
2018,2018-08-26,Mets,Nationals,0,0.506924338318889,0,0.49307566168111105,1
2018,2018-08-26,Marlins,Braves,0,0.4261307269489732,0,0.5738692730510269,1
2018,2018-08-26,Rays,Red Sox,0,0.5054910632774852,1,0.49450893672251484,0
2018,2018-08-26,Blue Jays,Phillies,0,0.5223470532805038,0,0.4776529467194962,1
2018,2018-08-25,Dodgers,Padres,0,0.7248520478712246,1,0.2751479521287754,0
2018,2018-08-25,Angels,Astros,0,0.41045513320548127,0,0.5895448667945187,1
2018,2018-08-25,Rockies,Cardinals,0,0.5197693253527257,1,0.4802306746472743,0
2018,2018-08-25,Diamondbacks,Mariners,0,0.5656392476100169,0,0.43436075238998306,1
2018,2018-08-25,Royals,Guardians,0,0.28755764146049323,1,0.7124423585395068,0
2018,2018-08-25,Brewers,Pirates,0,0.5607492774509931,0,0.4392507225490069,1
2018,2018-08-25,Twins,Athletics,0,0.40717952198849783,0,0.5928204780115022,1
2018,2018-08-25,Marlins,Braves,0,0.4231855540857755,1,0.5768144459142245,0
2018,2018-08-25,Orioles,Yankees,0,0.342032341650251,0,0.657967658349749,1
2018,2018-08-25,Tigers,White Sox,0,0.516522587179282,0,0.483477412820718,1
2018,2018-08-25,Rays,Red Sox,0,0.4090950356056678,1,0.5909049643943323,0
2018,2018-08-25,Blue Jays,Phillies,0,0.5440190663095957,1,0.45598093369040427,0
2018,2018-08-25,Mets,Nationals,0,0.49841325650725715,1,0.5015867434927428,0
2018,2018-08-25,Giants,Rangers,0,0.5406373261134301,1,0.4593626738865699,0
2018,2018-08-25,Cubs,Reds,0,0.6094286951156058,1,0.3905713048843942,0
2018,2018-08-25,Orioles,Yankees,1,0.3117179419014657,0,0.6882820580985343,1
2018,2018-08-24,Giants,Rangers,0,0.5899579972415062,0,0.4100420027584938,1
2018,2018-08-24,Dodgers,Padres,0,0.6884811610729588,1,0.31151883892704124,0
2018,2018-08-24,Angels,Astros,0,0.45468490032348435,0,0.5453150996765157,1
2018,2018-08-24,Diamondbacks,Mariners,0,0.571358987702899,0,0.42864101229710105,1
2018,2018-08-24,Rockies,Cardinals,0,0.45899644800136646,0,0.5410035519986336,1
2018,2018-08-24,Royals,Guardians,0,0.34477062932458724,1,0.6552293706754128,0
2018,2018-08-24,Brewers,Pirates,0,0.5383213733345333,1,0.46167862666546666,0
2018,2018-08-24,Twins,Athletics,0,0.4599443881267768,0,0.5400556118732232,1
2018,2018-08-24,Tigers,White Sox,0,0.5757942637269583,0,0.4242057362730417,1
2018,2018-08-24,Mets,Nationals,0,0.46755551493736175,1,0.5324444850626382,0
2018,2018-08-24,Marlins,Braves,0,0.38223274202011276,1,0.6177672579798872,0
2018,2018-08-24,Rays,Red Sox,0,0.44361053381455934,1,0.5563894661854407,0
2018,2018-08-24,Blue Jays,Phillies,0,0.4941199075835003,1,0.5058800924164997,0
2018,2018-08-24,Orioles,Yankees,0,0.33866805535794764,0,0.6613319446420524,1
2018,2018-08-24,Cubs,Reds,0,0.6200097346215383,1,0.3799902653784617,0
2018,2018-08-23,Twins,Athletics,0,0.42091409842952693,1,0.579085901570473,0
2018,2018-08-23,Cubs,Reds,0,0.6108486797486045,1,0.38915132025139554,0
2018,2018-08-23,Marlins,Braves,0,0.4309522599539022,0,0.5690477400460978,1
2018,2018-08-23,Rays,Royals,0,0.6143631179541927,1,0.38563688204580726,0
2018,2018-08-23,Rockies,Padres,0,0.6351475504066243,1,0.3648524495933757,0
2018,2018-08-23,Tigers,White Sox,0,0.5585003446917864,1,0.44149965530821356,0
2018,2018-08-23,Mets,Giants,0,0.568322184367663,0,0.431677815632337,1
2018,2018-08-23,Red Sox,Guardians,0,0.6439071864826416,1,0.35609281351735844,0
2018,2018-08-23,Nationals,Phillies,0,0.5955657339438375,0,0.4044342660561625,1
2018,2018-08-22,Dodgers,Cardinals,0,0.5570320305006446,0,0.44296796949935535,1
2018,2018-08-22,Diamondbacks,Angels,0,0.5812317693684471,1,0.4187682306315529,0
2018,2018-08-22,Rockies,Padres,0,0.6410865616993373,1,0.3589134383006627,0
2018,2018-08-22,Red Sox,Guardians,0,0.530419059461623,1,0.46958094053837696,0
2018,2018-08-22,Tigers,Cubs,0,0.38290642926701834,0,0.6170935707329817,1
2018,2018-08-22,Mets,Giants,0,0.5859825842558497,1,0.4140174157441503,0
2018,2018-08-22,Marlins,Yankees,0,0.368146689361743,1,0.631853310638257,0
2018,2018-08-22,Rays,Royals,0,0.6533027491630935,1,0.3466972508369065,0
2018,2018-08-22,Nationals,Phillies,0,0.627328461672354,1,0.372671538327646,0
2018,2018-08-22,Pirates,Braves,0,0.521994114433764,0,0.478005885566236,1
2018,2018-08-22,Mariners,Astros,0,0.42570612728829965,0,0.5742938727117004,1
2018,2018-08-22,Athletics,Rangers,0,0.5644760794831043,0,0.4355239205168957,1
2018,2018-08-22,White Sox,Twins,0,0.4892426168063607,1,0.5107573831936393,0
2018,2018-08-22,Brewers,Reds,0,0.5796373874007402,1,0.4203626125992598,0
2018,2018-08-22,Blue Jays,Orioles,0,0.6320289619400239,1,0.3679710380599761,0
2018,2018-08-21,Mariners,Astros,0,0.4454312528551292,0,0.5545687471448708,1
2018,2018-08-21,Athletics,Rangers,0,0.6020556163743481,1,0.3979443836256519,0
2018,2018-08-21,Dodgers,Cardinals,0,0.568517262580422,0,0.431482737419578,1
2018,2018-08-21,Diamondbacks,Angels,0,0.5981634935558447,1,0.40183650644415525,0
2018,2018-08-21,Rockies,Padres,0,0.6245452649606635,0,0.37545473503933646,1
2018,2018-08-21,White Sox,Twins,0,0.43092433733613444,0,0.5690756626638656,1
2018,2018-08-21,Brewers,Reds,0,0.5858599405859091,0,0.41414005941409093,1
2018,2018-08-21,Red Sox,Guardians,0,0.6096363221967619,0,0.3903636778032381,1
2018,2018-08-21,Tigers,Cubs,0,0.362310803650985,1,0.637689196349015,0
2018,2018-08-21,Mets,Giants,0,0.5078106596715881,1,0.4921893403284119,0
2018,2018-08-21,Marlins,Yankees,0,0.3287701183898449,0,0.6712298816101552,1
2018,2018-08-21,Rays,Royals,0,0.7184613793138187,1,0.2815386206861813,0
2018,2018-08-21,Blue Jays,Orioles,0,0.5880060867942137,1,0.41199391320578627,0
2018,2018-08-21,Nationals,Phillies,0,0.5631315068546051,1,0.4368684931453949,0
2018,2018-08-21,Pirates,Braves,0,0.49667721452943375,0,0.5033227854705662,1
2018,2018-08-20,Mariners,Astros,0,0.37087909199362357,1,0.6291209080063764,0
2018,2018-08-20,Dodgers,Cardinals,0,0.5807557744418163,0,0.41924422555818375,1
2018,2018-08-20,Athletics,Rangers,0,0.6332658602249439,1,0.3667341397750561,0
2018,2018-08-20,Brewers,Reds,0,0.6216839861220148,1,0.3783160138779852,0
2018,2018-08-20,Red Sox,Guardians,0,0.550466492625621,0,0.449533507374379,1
2018,2018-08-20,Twins,White Sox,0,0.6117281634445231,0,0.3882718365554769,1
2018,2018-08-20,Mets,Giants,0,0.537976695832168,0,0.462023304167832,1
2018,2018-08-20,Rays,Royals,0,0.6582497438385225,1,0.3417502561614775,0
2018,2018-08-20,Pirates,Braves,0,0.547952927305261,0,0.452047072694739,1
2018,2018-08-20,Blue Jays,Orioles,0,0.6077383041824241,1,0.39226169581757586,0
2018,2018-08-19,Phillies,Mets,0,0.5710108266781408,0,0.42898917332185915,1
2018,2018-08-19,Mariners,Dodgers,0,0.4155902718615541,0,0.5844097281384459,1
2018,2018-08-19,Padres,Diamondbacks,0,0.3714446835900475,0,0.6285553164099524,1
2018,2018-08-19,Athletics,Astros,0,0.4790899609112584,0,0.5209100390887416,1
2018,2018-08-19,Rangers,Angels,0,0.4803557188274742,1,0.5196442811725258,0
2018,2018-08-19,Cardinals,Brewers,0,0.5352381681612447,0,0.4647618318387553,1
2018,2018-08-19,White Sox,Royals,0,0.5608210277184297,1,0.4391789722815703,0
2018,2018-08-19,Twins,Tigers,0,0.6639965132188628,1,0.33600348678113723,0
2018,2018-08-19,Braves,Rockies,0,0.5336250667609909,0,0.46637493323900914,1
2018,2018-08-19,Nationals,Marlins,0,0.6431880105053094,0,0.3568119894946906,1
2018,2018-08-19,Pirates,Cubs,0,0.493289574517021,1,0.5067104254829791,0
2018,2018-08-19,Guardians,Orioles,0,0.7105511856021166,1,0.2894488143978834,0
2018,2018-08-19,Reds,Giants,0,0.5288859598561761,1,0.47111404014382385,0
2018,2018-08-19,Red Sox,Rays,0,0.6421444377966902,0,0.35785556220330983,1
2018,2018-08-19,Yankees,Blue Jays,0,0.6751127035678367,1,0.3248872964321633,0
2018,2018-08-18,Mariners,Dodgers,0,0.45202986364003206,1,0.5479701363599679,0
2018,2018-08-18,Padres,Diamondbacks,0,0.4161344937218221,1,0.5838655062781779,0
2018,2018-08-18,Rangers,Angels,0,0.473649201721463,0,0.5263507982785369,1
2018,2018-08-18,Cardinals,Brewers,0,0.6052280057103179,1,0.3947719942896821,0
2018,2018-08-18,Red Sox,Rays,0,0.714071539850351,1,0.285928460149649,0
2018,2018-08-18,White Sox,Royals,0,0.5180976075253437,0,0.48190239247465627,1
2018,2018-08-18,Twins,Tigers,0,0.610130038142743,0,0.389869961857257,1
2018,2018-08-18,Braves,Rockies,0,0.5763671251599393,0,0.42363287484006074,1
2018,2018-08-18,Reds,Giants,0,0.44113608777693797,1,0.5588639122230621,0
2018,2018-08-18,Nationals,Marlins,0,0.6311250441826061,0,0.36887495581739393,1
2018,2018-08-18,Pirates,Cubs,0,0.48988743868044005,1,0.51011256131956,0
2018,2018-08-18,Guardians,Orioles,0,0.6596444684114605,0,0.3403555315885395,1
2018,2018-08-18,Athletics,Astros,0,0.4983752674187825,1,0.5016247325812175,0
2018,2018-08-18,Phillies,Mets,0,0.49940009624100506,0,0.500599903758995,1
2018,2018-08-18,Yankees,Blue Jays,0,0.6887990850755964,1,0.3112009149244036,0
2018,2018-08-17,Mariners,Dodgers,0,0.46635548504943636,0,0.5336445149505636,1
2018,2018-08-17,Padres,Diamondbacks,0,0.44859237342062563,0,0.5514076265793744,1
2018,2018-08-17,Athletics,Astros,0,0.46375339708802965,1,0.5362466029119703,0
2018,2018-08-17,Cardinals,Brewers,0,0.5701400720848312,1,0.4298599279151688,0
2018,2018-08-17,White Sox,Royals,0,0.5619084570252654,1,0.4380915429747346,0
2018,2018-08-17,Twins,Tigers,0,0.6119055399736398,1,0.38809446002636017,0
2018,2018-08-17,Rangers,Angels,0,0.49717984411736776,1,0.5028201558826322,0
2018,2018-08-17,Braves,Rockies,0,0.529418829406768,0,0.470581170593232,1
2018,2018-08-17,Guardians,Orioles,0,0.7532987216629818,1,0.24670127833701816,0
2018,2018-08-17,Reds,Giants,0,0.5649514489712715,1,0.4350485510287285,0
2018,2018-08-17,Yankees,Blue Jays,0,0.6330906108905481,1,0.3669093891094519,0
2018,2018-08-17,Nationals,Marlins,0,0.7410152248926208,1,0.25898477510737916,0
2018,2018-08-17,Pirates,Cubs,0,0.46529327378715435,0,0.5347067262128457,1
2018,2018-08-17,Red Sox,Rays,0,0.6390255289200606,1,0.3609744710799394,0
2018,2018-08-17,Phillies,Mets,0,0.5903927029921283,1,0.4096072970078717,0
2018,2018-08-16,Padres,Diamondbacks,0,0.4496244641732946,0,0.5503755358267054,1
2018,2018-08-16,Royals,Blue Jays,0,0.4490366866631204,1,0.5509633133368796,0
2018,2018-08-16,Twins,Tigers,0,0.6258264658541406,1,0.3741735341458594,0
2018,2018-08-16,Rangers,Angels,0,0.5195698357605717,1,0.4804301642394283,0
2018,2018-08-16,Phillies,Mets,0,0.5708756563763169,1,0.4291243436236831,0
2018,2018-08-16,Braves,Rockies,0,0.5350316994856651,0,0.4649683005143349,1
2018,2018-08-16,Cardinals,Nationals,0,0.523286288643522,0,0.476713711356478,1
2018,2018-08-16,Pirates,Cubs,0,0.47487719951117086,0,0.5251228004888291,1
2018,2018-08-16,Phillies,Mets,1,0.5791929106055043,0,0.42080708939449574,1
2018,2018-08-16,Yankees,Rays,0,0.5866322697066997,0,0.4133677302933003,1
2018,2018-08-15,Dodgers,Giants,0,0.6028437735169088,1,0.39715622648309123,0
2018,2018-08-15,Padres,Angels,0,0.45911935973833373,0,0.5408806402616663,1
2018,2018-08-15,Royals,Blue Jays,0,0.42776536489702605,0,0.5722346351029739,1
2018,2018-08-15,Cardinals,Nationals,0,0.5406086101718242,1,0.45939138982817584,0
2018,2018-08-15,Astros,Rockies,0,0.633447246451804,1,0.36655275354819605,0
2018,2018-08-15,Braves,Marlins,0,0.6652964986351219,1,0.33470350136487814,0
2018,2018-08-15,Reds,Guardians,0,0.44439367845309125,0,0.5556063215469087,1
2018,2018-08-15,Orioles,Mets,0,0.48171680990602767,0,0.5182831900939724,1
2018,2018-08-15,Yankees,Rays,0,0.6115781947347794,0,0.38842180526522063,1
2018,2018-08-15,Phillies,Red Sox,0,0.4161939231977997,1,0.5838060768022003,0
2018,2018-08-15,Athletics,Mariners,0,0.5603393939915365,0,0.43966060600846346,1
2018,2018-08-15,Cubs,Brewers,0,0.5907325462186602,1,0.4092674537813398,0
2018,2018-08-15,Tigers,White Sox,0,0.48043691894801194,0,0.519563081051988,1
2018,2018-08-15,Twins,Pirates,0,0.5412960395533642,1,0.45870396044663575,0
2018,2018-08-14,Dodgers,Giants,0,0.6126879482209268,0,0.38731205177907324,1
2018,2018-08-14,Padres,Angels,0,0.43941394272353274,0,0.5605860572764673,1
2018,2018-08-14,Athletics,Mariners,0,0.5514384845957134,1,0.44856151540428657,0
2018,2018-08-14,Royals,Blue Jays,0,0.44215161895918664,0,0.5578483810408134,1
2018,2018-08-14,Cardinals,Nationals,0,0.5379609539629868,1,0.4620390460370132,0
2018,2018-08-14,Twins,Pirates,0,0.4832327113099493,1,0.5167672886900507,0
2018,2018-08-14,Astros,Rockies,0,0.6770741658377666,0,0.3229258341622334,1
2018,2018-08-14,Rangers,Diamondbacks,0,0.44338797483721865,0,0.5566120251627813,1
2018,2018-08-14,Braves,Marlins,0,0.6390186699159709,1,0.3609813300840291,0
2018,2018-08-14,Tigers,White Sox,0,0.5713526454465728,0,0.4286473545534272,1
2018,2018-08-14,Reds,Guardians,0,0.3833565370067753,0,0.6166434629932247,1
2018,2018-08-14,Orioles,Mets,0,0.5339216824281331,1,0.4660783175718669,0
2018,2018-08-14,Yankees,Rays,0,0.6528064260648027,1,0.34719357393519734,0
2018,2018-08-14,Phillies,Red Sox,0,0.3979082974069028,0,0.6020917025930972,1
2018,2018-08-14,Cubs,Brewers,0,0.5859255623923463,0,0.4140744376076537,1
2018,2018-08-13,Dodgers,Giants,0,0.6026275913840303,0,0.3973724086159697,1
2018,2018-08-13,Padres,Angels,0,0.44168146790241175,0,0.5583185320975883,1
2018,2018-08-13,Athletics,Mariners,0,0.5949427923898064,1,0.4050572076101936,0
2018,2018-08-13,Royals,Blue Jays,0,0.4623549828442033,1,0.5376450171557967,0
2018,2018-08-13,Rangers,Diamondbacks,0,0.4307348142431554,1,0.5692651857568446,0
2018,2018-08-13,Cardinals,Nationals,0,0.6132717327121655,1,0.3867282672878345,0
2018,2018-08-13,Braves,Marlins,0,0.6634445411447217,1,0.33655545885527827,0
2018,2018-08-13,Tigers,White Sox,0,0.5302542278668009,1,0.4697457721331991,0
2018,2018-08-13,Reds,Guardians,0,0.3962791307080065,0,0.6037208692919935,1
2018,2018-08-13,Yankees,Mets,0,0.6448370084150532,0,0.3551629915849468,1
2018,2018-08-13,Braves,Marlins,1,0.6212537033810142,1,0.37874629661898584,0
2018,2018-08-12,Cubs,Nationals,0,0.48644700703334387,1,0.5135529929666561,0
2018,2018-08-12,Angels,Athletics,0,0.468988697890082,0,0.531011302109918,1
2018,2018-08-12,Giants,Pirates,0,0.5609805717044327,1,0.4390194282955673,0
2018,2018-08-12,Padres,Phillies,0,0.46038624550850243,1,0.5396137544914976,0
2018,2018-08-12,Rockies,Dodgers,0,0.41210624664519224,1,0.5878937533548078,0
2018,2018-08-12,Royals,Cardinals,0,0.40628006229418406,0,0.593719937705816,1
2018,2018-08-12,White Sox,Guardians,0,0.33038798698423294,0,0.669612013015767,1
2018,2018-08-12,Astros,Mariners,0,0.6424806116807112,0,0.35751938831928876,1
2018,2018-08-12,Braves,Brewers,0,0.5332198068779439,1,0.4667801931220561,0
2018,2018-08-12,Tigers,Twins,0,0.49812841657568263,1,0.5018715834243174,0
2018,2018-08-12,Reds,Diamondbacks,0,0.501614226531583,0,0.49838577346841695,1
2018,2018-08-12,Marlins,Mets,0,0.4577626197449335,0,0.5422373802550665,1
2018,2018-08-12,Blue Jays,Rays,0,0.5662523341765803,1,0.4337476658234197,0
2018,2018-08-12,Orioles,Red Sox,0,0.2364910586795118,0,0.7635089413204882,1
2018,2018-08-12,Yankees,Rangers,0,0.6585514742981589,1,0.34144852570184114,0
2018,2018-08-11,Angels,Athletics,0,0.5396108387678621,0,0.4603891612321379,1
2018,2018-08-11,Giants,Pirates,0,0.4906462248928829,0,0.5093537751071171,1
2018,2018-08-11,Padres,Phillies,0,0.3974442577480706,0,0.6025557422519294,1
2018,2018-08-11,Rockies,Dodgers,0,0.46535348772781865,1,0.5346465122721813,0
2018,2018-08-11,Orioles,Red Sox,0,0.3243045515398919,0,0.6756954484601081,1
2018,2018-08-11,Royals,Cardinals,0,0.39506133321817366,0,0.6049386667818264,1
2018,2018-08-11,White Sox,Guardians,0,0.33712692998431754,0,0.6628730700156824,1
2018,2018-08-11,Braves,Brewers,0,0.5509004139423558,0,0.4490995860576442,1
2018,2018-08-11,Astros,Mariners,0,0.6513023055603193,0,0.3486976944396807,1
2018,2018-08-11,Marlins,Mets,0,0.5041019060934219,1,0.49589809390657813,0
2018,2018-08-11,Reds,Diamondbacks,0,0.4497253239402427,1,0.5502746760597572,0
2018,2018-08-11,Tigers,Twins,0,0.43498478156178055,0,0.5650152184382194,1
2018,2018-08-11,Blue Jays,Rays,0,0.4836700707807117,0,0.5163299292192882,1
2018,2018-08-11,Cubs,Nationals,0,0.5656184959468432,0,0.4343815040531568,1
2018,2018-08-11,Yankees,Rangers,0,0.6482636170713914,1,0.35173638292860865,0
2018,2018-08-11,Orioles,Red Sox,1,0.3011141699685288,0,0.6988858300314712,1
2018,2018-08-10,Giants,Pirates,0,0.5253286517332767,1,0.4746713482667233,0
2018,2018-08-10,Padres,Phillies,0,0.4787870103306321,1,0.5212129896693679,0
2018,2018-08-10,Angels,Athletics,0,0.5153555437986661,1,0.4846444562013339,0
2018,2018-08-10,Rockies,Dodgers,0,0.480626475076484,1,0.5193735249235161,0
2018,2018-08-10,Royals,Cardinals,0,0.40240497738260866,0,0.5975950226173914,1
2018,2018-08-10,White Sox,Guardians,0,0.46493012206192086,1,0.5350698779380791,0
2018,2018-08-10,Astros,Mariners,0,0.6707896884632261,0,0.32921031153677394,1
2018,2018-08-10,Braves,Brewers,0,0.5138300376732137,1,0.48616996232678633,0
2018,2018-08-10,Tigers,Twins,0,0.44360970373570185,1,0.5563902962642981,0
2018,2018-08-10,Reds,Diamondbacks,0,0.4818570311464643,1,0.5181429688535357,0
2018,2018-08-10,Marlins,Mets,0,0.49593320186645257,0,0.5040667981335474,1
2018,2018-08-10,Blue Jays,Rays,0,0.4731598664182728,0,0.5268401335817272,1
2018,2018-08-10,Orioles,Red Sox,0,0.32285735459638787,0,0.6771426454036121,1
2018,2018-08-10,Yankees,Rangers,0,0.6466082857867562,0,0.3533917142132438,1
2018,2018-08-10,Cubs,Nationals,0,0.6048590182737457,1,0.39514098172625434,0
2018,2018-08-09,Giants,Pirates,0,0.553154385728698,0,0.446845614271302,1
2018,2018-08-09,Rockies,Dodgers,0,0.4784267476551349,0,0.5215732523448651,1
2018,2018-08-09,Astros,Mariners,0,0.653390679366924,0,0.34660932063307603,1
2018,2018-08-09,Rays,Orioles,0,0.6508183592799791,1,0.3491816407200209,0
2018,2018-08-09,Blue Jays,Red Sox,0,0.39497875815577604,1,0.605021241844224,0
2018,2018-08-09,Yankees,Rangers,0,0.646893493763299,1,0.35310650623670103,0
2018,2018-08-09,Brewers,Padres,0,0.6242725928406326,0,0.37572740715936737,1
2018,2018-08-09,Guardians,Twins,0,0.6204300805610165,1,0.37956991943898355,0
2018,2018-08-09,Nationals,Braves,0,0.5220028767864823,1,0.4779971232135177,0
2018,2018-08-08,Athletics,Dodgers,0,0.48009414345795115,1,0.5199058565420489,0
2018,2018-08-08,Royals,Cubs,0,0.32612815668481226,1,0.6738718433151878,0
2018,2018-08-08,White Sox,Yankees,0,0.3177198360291513,0,0.6822801639708487,1
2018,2018-08-08,Brewers,Padres,0,0.6216876665030153,1,0.3783123334969847,0
2018,2018-08-08,Guardians,Twins,0,0.6197696292613888,1,0.3802303707386112,0
2018,2018-08-08,Marlins,Cardinals,0,0.4710973055378648,0,0.5289026944621352,1
2018,2018-08-08,Blue Jays,Red Sox,0,0.3914250340564472,0,0.6085749659435529,1
2018,2018-08-08,Nationals,Braves,0,0.4983532879766686,0,0.5016467120233314,1
2018,2018-08-08,Rays,Orioles,0,0.6335798310584307,0,0.36642016894156926,1
2018,2018-08-08,Angels,Tigers,0,0.6081527073780789,1,0.3918472926219211,0
2018,2018-08-08,Diamondbacks,Phillies,0,0.5708536996727858,1,0.42914630032721424,0
2018,2018-08-08,Rockies,Pirates,0,0.5319570976497827,0,0.4680429023502173,1
2018,2018-08-08,Rangers,Mariners,0,0.47974327596818367,1,0.5202567240318163,0
2018,2018-08-08,Mets,Reds,0,0.5709616060035243,1,0.4290383939964757,0
2018,2018-08-07,Angels,Tigers,0,0.686035509328028,1,0.31396449067197196,0
2018,2018-08-07,Athletics,Dodgers,0,0.5246924887318171,0,0.47530751126818294,1
2018,2018-08-07,Diamondbacks,Phillies,0,0.6229056012365074,0,0.3770943987634926,1
2018,2018-08-07,Rockies,Pirates,0,0.49912287576213654,0,0.5008771242378635,1
2018,2018-08-07,Royals,Cubs,0,0.35272792069903713,0,0.6472720793009629,1
2018,2018-08-07,White Sox,Yankees,0,0.3445009391737104,0,0.6554990608262896,1
2018,2018-08-07,Brewers,Padres,0,0.656793162608743,0,0.343206837391257,1
