year,office,state,special,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2022,Governor,HI,false,2022-11-08,2022-11-03,lite,D,Josh Green,59.10319,63.16211023515349,.929475,1
2022,Governor,HI,false,2022-11-08,2022-11-03,lite,R,Duke Aiona,40.89681,36.837889764846516,.070525,0
2022,Governor,GA,false,2022-11-08,2022-11-03,lite,D,Stacey Abrams,45.59375,45.876190871268534,.0555,0
2022,Governor,GA,false,2022-11-08,2022-11-03,lite,R,Brian Kemp,53.00618,53.411436411319045,.9445,1
2022,Governor,GA,false,2022-11-08,2022-11-03,lite,I,Shane Hazel,1.400061,0.7123727174124198,0,0
2022,Governor,FL,false,2022-11-08,2022-11-03,lite,D,Charlie Crist,44.02776,39.9710914341163,.02515,0
2022,Governor,FL,false,2022-11-08,2022-11-03,lite,R,Ron DeSantis,53.99254,59.3742516630532,.97485,1
2022,Governor,CT,false,2022-11-08,2022-11-03,lite,D,Edward Lamont,56.10576,54.437103956764744,.9922,1
2022,Governor,CT,false,2022-11-08,2022-11-03,lite,R,Robert Stefanowski,42.06949,43.0813800327167,.007775,0
2022,Governor,CT,false,2022-11-08,2022-11-03,lite,I,Robert Hotaling,1.824747,0.9780305934279498,.000025,0
2022,Governor,CO,false,2022-11-08,2022-11-03,lite,D,Jared Polis,55.01271,58.53390306803733,.9897,1
2022,Governor,CO,false,2022-11-08,2022-11-03,lite,R,Heidi Ganahl,41.67042,39.184142029759606,.0103,0
2022,Governor,CA,false,2022-11-08,2022-11-03,lite,D,Gavin Newsom,59.86325,59.1794902940261,.996825,1
2022,Governor,CA,false,2022-11-08,2022-11-03,lite,R,Brian Dahle,40.13675,40.8205097059739,.003175,0
2022,Governor,AZ,false,2022-11-08,2022-11-03,lite,D,Katie Hobbs,49.07885,50.31836482729924,.3343,1
2022,Governor,AZ,false,2022-11-08,2022-11-03,lite,R,Kari Lake,50.92115,49.64959747761757,.6657,0
2022,Governor,AR,false,2022-11-08,2022-11-03,lite,D,Chris Jones,39.47384,35.196138636020365,.010125,0
2022,Governor,AR,false,2022-11-08,2022-11-03,lite,R,Sarah Huckabee Sanders,57.22788,62.96380412265431,.98985,1
2022,Governor,AR,false,2022-11-08,2022-11-03,lite,I,Ricky Dale Harrington Jr.,3.298281,1.8400572413253262,.000025,0
2022,Governor,AL,false,2022-11-08,2022-11-03,lite,D,Yolanda Rochelle Flowers,32.52599,29.17868723075173,.00115,0
2022,Governor,AL,false,2022-11-08,2022-11-03,lite,R,Kay Ivey,64.45152,66.90760787771775,.998825,1
2022,Governor,AL,false,2022-11-08,2022-11-03,lite,I,James “Jimmy” Blake,3.022483,3.24726574119805,.000025,0
2022,Governor,AK,false,2022-11-08,2022-11-03,lite,D,Les Gara,28.05625,24.2,.084725,0
2022,Governor,AK,false,2022-11-08,2022-11-03,lite,R,Mike Dunleavy,42.9807,50.3,.8403,1
2022,Governor,AK,false,2022-11-08,2022-11-03,lite,R,Charlie Pierce,4.863053,4.5,.000075,0
2022,Governor,AK,false,2022-11-08,2022-11-03,lite,I,Bill Walker,24.1,20.7,.0749,0
2022,Governor,WY,false,2022-11-08,2022-11-02,lite,D,Theresa A. Livingston,25.39675,15.817525773195875,.000625,0
2022,Governor,WY,false,2022-11-08,2022-11-02,lite,R,Mark Gordon,69.66447,74.0701030927835,.999375,1
2022,Governor,WY,false,2022-11-08,2022-11-02,lite,I,Jared J. Baldes,4.938787,4.204639175257732,0,0
2022,Governor,WI,false,2022-11-08,2022-11-02,lite,D,Tony Evers,48.86028,51.14922322312525,.433,1
2022,Governor,WI,false,2022-11-08,2022-11-02,lite,R,Tim Michels,49.68886,47.752297204205554,.566975,0
2022,Governor,WI,false,2022-11-08,2022-11-02,lite,I,Joan Ellis Beglinger,1.45086,1.023832199631845,.000025,0
2022,Governor,VT,false,2022-11-08,2022-11-02,lite,D,Brenda Siegel,27.62668,23.963399004919225,.000825,0
2022,Governor,VT,false,2022-11-08,2022-11-02,lite,R,Phil Scott,66.44413,70.97833223900197,.999175,1
2022,Governor,TX,false,2022-11-08,2022-11-02,lite,D,Beto O'Rourke,44.30747,43.85655125295758,.04445,0
2022,Governor,TX,false,2022-11-08,2022-11-02,lite,R,Greg Abbott,53.56256,54.75934072064005,.95555,1
2022,Governor,TN,false,2022-11-08,2022-11-02,lite,D,Jason Brantley Martin,32.53696,32.9,.0094,0
2022,Governor,TN,false,2022-11-08,2022-11-02,lite,R,Bill Lee,54.7331,64.9,.9906,1
2022,Governor,SD,false,2022-11-08,2022-11-02,lite,D,Jamie Smith,40.94131,35.1684629575687,.0184,0
2022,Governor,SD,false,2022-11-08,2022-11-02,lite,R,Kristi Noem,56.92011,61.980603485204156,.9816,1
2022,Governor,SD,false,2022-11-08,2022-11-02,lite,I,Tracey Quint,2.138587,2.8509335572271435,0,0
2022,Governor,SC,false,2022-11-08,2022-11-02,lite,D,Joe Cunningham,44.69913,40.67016519570313,.10195,0
2022,Governor,SC,false,2022-11-08,2022-11-02,lite,R,Henry McMaster,53.51723,58.03814249949507,.89805,1
2022,Governor,SC,false,2022-11-08,2022-11-02,lite,I,Bruce Reeves,1.783643,1.2227629063546563,0,0
2022,Governor,RI,false,2022-11-08,2022-11-02,lite,D,Daniel J. McKee,54.07598,57.92098862079571,.95255,1
2022,Governor,RI,false,2022-11-08,2022-11-02,lite,R,Ashley Kalus,41.59771,38.86291833254117,.04745,0
2022,Governor,PA,false,2022-11-08,2022-11-02,lite,D,Josh Shapiro,54.01305,56.485946517997256,.973725,1
2022,Governor,PA,false,2022-11-08,2022-11-02,lite,R,Douglas V. Mastriano,44.0599,41.71454213510209,.026275,0
2022,Governor,OR,false,2022-11-08,2022-11-02,lite,D,Tina Kotek,42.14128,46.96000733274855,.491975,1
2022,Governor,OR,false,2022-11-08,2022-11-02,lite,R,Christine Drazan,42.2066,43.5431615718914,.5069,0
2022,Governor,OR,false,2022-11-08,2022-11-02,lite,I,Betsy Johnson,13.50519,8.624735839269428,.001125,0
2022,Governor,OK,false,2022-11-08,2022-11-02,lite,D,Joy Hofmeister,45.56601,41.78537116616549,.2156,0
2022,Governor,OK,false,2022-11-08,2022-11-02,lite,R,Kevin Stitt,51.16059,55.44896140066107,.7844,1
2022,Governor,OH,false,2022-11-08,2022-11-02,lite,D,Nan Whaley,41.0264,37.37690383534988,.00115,0
2022,Governor,OH,false,2022-11-08,2022-11-02,lite,R,Mike DeWine,58.9736,62.40630616098133,.99885,1
2022,Governor,NY,false,2022-11-08,2022-11-02,lite,D,Kathy C. Hochul,53.8657,48.69676466936816,.938725,1
2022,Governor,NY,false,2022-11-08,2022-11-02,lite,R,Lee M. Zeldin,46.1343,41.42888216165456,.061275,0
2022,Governor,NV,false,2022-11-08,2022-11-02,lite,D,Steve Sisolak,47.90195,47.2970970619319,.362125,0
2022,Governor,NV,false,2022-11-08,2022-11-02,lite,R,Joe Lombardo,49.61022,48.80690354254021,.637875,1
2022,Governor,NM,false,2022-11-08,2022-11-02,lite,D,Michelle Lujan Grisham,51.48588,51.97120136580106,.826975,1
2022,Governor,NM,false,2022-11-08,2022-11-02,lite,R,Mark V. Ronchetti,46.32936,45.587681957049156,.173025,0
2022,Governor,NM,false,2022-11-08,2022-11-02,lite,I,Karen Bedonie,2.184763,2.4411166771497887,0,0
2022,Governor,NH,false,2022-11-08,2022-11-02,lite,D,Tom Sherman,40.76653,41.47173072108667,.00525,0
2022,Governor,NH,false,2022-11-08,2022-11-02,lite,R,Chris Sununu,56.85371,56.984825603462895,.99475,1
2022,Governor,NE,false,2022-11-08,2022-11-02,lite,D,Carol Blood,46.19618,35.981046487251575,.239925,0
2022,Governor,NE,false,2022-11-08,2022-11-02,lite,R,Jim Pillen,51.95018,59.22363152753597,.760075,1
2022,Governor,NE,false,2022-11-08,2022-11-02,lite,I,Scott Zimmerman,1.853637,3.9332850624374625,0,0
2022,Governor,MN,false,2022-11-08,2022-11-02,lite,D,Tim Walz,51.10323,52.27105531172867,.843825,1
2022,Governor,MN,false,2022-11-08,2022-11-02,lite,R,Scott Jensen,44.92068,44.60741613463546,.156175,0
2022,Governor,MI,false,2022-11-08,2022-11-02,lite,D,Gretchen Whitmer,51.06746,54.47154307557286,.868025,1
2022,Governor,MI,false,2022-11-08,2022-11-02,lite,R,Tudor M. Dixon,45.61823,43.94099738859858,.131975,0
2022,Governor,ME,false,2022-11-08,2022-11-02,lite,D,Janet T. Mills,53.94656,55.7,.9269,1
2022,Governor,ME,false,2022-11-08,2022-11-02,lite,R,Paul R. LePage,44.01636,42.4,.0731,0
2022,Governor,ME,false,2022-11-08,2022-11-02,lite,I,Sam Hunkler,2.037085,1.9,0,0
2022,Governor,MD,false,2022-11-08,2022-11-02,lite,D,Wes Moore,62.12252,64.52868334344858,.9979,1
2022,Governor,MD,false,2022-11-08,2022-11-02,lite,R,Dan Cox,34.51476,32.116128729822066,.0021,0
2022,Governor,MA,false,2022-11-08,2022-11-02,lite,D,Maura Healey,60.75317,63.69067519090519,.99765,1
2022,Governor,MA,false,2022-11-08,2022-11-02,lite,R,Geoff Diehl,37.23791,34.617621682672436,.00235,0
2022,Governor,MA,false,2022-11-08,2022-11-02,lite,I,Kevin Reed,2.008922,1.579161910316654,0,0
2022,Governor,KS,false,2022-11-08,2022-11-02,lite,D,Laura Kelly,51.63467,49.539146757476225,.804575,1
2022,Governor,KS,false,2022-11-08,2022-11-02,lite,R,Derek Schmidt,45.46421,47.33319590326244,.195425,0
2022,Governor,IL,false,2022-11-08,2022-11-02,lite,D,J.B. Pritzker,55.74829,54.90737790147531,.9882,1
2022,Governor,IL,false,2022-11-08,2022-11-02,lite,R,Darren Bailey,41.95419,42.369043198958444,.0118,0
2022,Governor,IL,false,2022-11-08,2022-11-02,lite,I,Scott Schluter,2.297523,2.72160552117167,0,0
2022,Governor,ID,false,2022-11-08,2022-11-02,lite,D,Stephen Heidt,27.6261,20.27821796046625,.002975,0
2022,Governor,ID,false,2022-11-08,2022-11-02,lite,R,Brad Little,65.0667,60.51704730515377,.997025,1
2022,Governor,IA,false,2022-11-08,2022-11-02,lite,D,Deidre DeJear,41.6791,39.52567552526304,.011425,0
2022,Governor,IA,false,2022-11-08,2022-11-02,lite,R,Kim Reynolds,56.27995,58.042302580319905,.988575,1
2022,Governor,IA,false,2022-11-08,2022-11-02,lite,I,Rick Stewart,2.040955,2.3732592170650744,0,0
2022,Governor,HI,false,2022-11-08,2022-11-02,lite,D,Josh Green,58.97214,63.16211023515349,.92515,1
2022,Governor,HI,false,2022-11-08,2022-11-02,lite,R,Duke Aiona,41.02786,36.837889764846516,.07485,0
2022,Governor,GA,false,2022-11-08,2022-11-02,lite,D,Stacey Abrams,46.02431,45.876190871268534,.082925,0
2022,Governor,GA,false,2022-11-08,2022-11-02,lite,R,Brian Kemp,52.54865,53.411436411319045,.917075,1
2022,Governor,GA,false,2022-11-08,2022-11-02,lite,I,Shane Hazel,1.427046,0.7123727174124198,0,0
2022,Governor,FL,false,2022-11-08,2022-11-02,lite,D,Charlie Crist,44.04457,39.9710914341163,.025025,0
2022,Governor,FL,false,2022-11-08,2022-11-02,lite,R,Ron DeSantis,53.97501,59.3742516630532,.974975,1
2022,Governor,CT,false,2022-11-08,2022-11-02,lite,D,Edward Lamont,55.2234,54.437103956764744,.98275,1
2022,Governor,CT,false,2022-11-08,2022-11-02,lite,R,Robert Stefanowski,43.02242,43.0813800327167,.01725,0
2022,Governor,CT,false,2022-11-08,2022-11-02,lite,I,Robert Hotaling,1.754181,0.9780305934279498,0,0
2022,Governor,CO,false,2022-11-08,2022-11-02,lite,D,Jared Polis,55.03444,58.53390306803733,.990025,1
2022,Governor,CO,false,2022-11-08,2022-11-02,lite,R,Heidi Ganahl,41.6488,39.184142029759606,.009975,0
2022,Governor,CA,false,2022-11-08,2022-11-02,lite,D,Gavin Newsom,59.88959,59.1794902940261,.9972,1
2022,Governor,CA,false,2022-11-08,2022-11-02,lite,R,Brian Dahle,40.11041,40.8205097059739,.0028,0
2022,Governor,AZ,false,2022-11-08,2022-11-02,lite,D,Katie Hobbs,49.02721,50.31836482729924,.32835,1
2022,Governor,AZ,false,2022-11-08,2022-11-02,lite,R,Kari Lake,50.97279,49.64959747761757,.67165,0
2022,Governor,AR,false,2022-11-08,2022-11-02,lite,D,Chris Jones,40.25439,35.196138636020365,.017,0
2022,Governor,AR,false,2022-11-08,2022-11-02,lite,R,Sarah Huckabee Sanders,56.88366,62.96380412265431,.982975,1
2022,Governor,AR,false,2022-11-08,2022-11-02,lite,I,Ricky Dale Harrington Jr.,2.861956,1.8400572413253262,.000025,0
2022,Governor,AL,false,2022-11-08,2022-11-02,lite,D,Yolanda Rochelle Flowers,32.55172,29.17868723075173,.00065,0
2022,Governor,AL,false,2022-11-08,2022-11-02,lite,R,Kay Ivey,64.41833,66.90760787771775,.99935,1
2022,Governor,AL,false,2022-11-08,2022-11-02,lite,I,James “Jimmy” Blake,3.02995,3.24726574119805,0,0
2022,Governor,AK,false,2022-11-08,2022-11-02,lite,D,Les Gara,28.07274,24.2,.087475,0
2022,Governor,AK,false,2022-11-08,2022-11-02,lite,R,Mike Dunleavy,42.96597,50.3,.836775,1
2022,Governor,AK,false,2022-11-08,2022-11-02,lite,R,Charlie Pierce,4.861298,4.5,.000025,0
2022,Governor,AK,false,2022-11-08,2022-11-02,lite,I,Bill Walker,24.1,20.7,.075725,0
2022,Governor,WY,false,2022-11-08,2022-11-01,lite,D,Theresa A. Livingston,25.67531,15.817525773195875,.00105,0
2022,Governor,WY,false,2022-11-08,2022-11-01,lite,R,Mark Gordon,69.3859,74.0701030927835,.99895,1
2022,Governor,WY,false,2022-11-08,2022-11-01,lite,I,Jared J. Baldes,4.938787,4.204639175257732,0,0
2022,Governor,WI,false,2022-11-08,2022-11-01,lite,D,Tony Evers,48.94342,51.14922322312525,.4571,1
2022,Governor,WI,false,2022-11-08,2022-11-01,lite,R,Tim Michels,49.58338,47.752297204205554,.5429,0
2022,Governor,WI,false,2022-11-08,2022-11-01,lite,I,Joan Ellis Beglinger,1.4732,1.023832199631845,0,0
2022,Governor,VT,false,2022-11-08,2022-11-01,lite,D,Brenda Siegel,27.64028,23.963399004919225,.00075,0
2022,Governor,VT,false,2022-11-08,2022-11-01,lite,R,Phil Scott,66.38187,70.97833223900197,.99925,1
2022,Governor,TX,false,2022-11-08,2022-11-01,lite,D,Beto O'Rourke,44.33228,43.85655125295758,.04585,0
2022,Governor,TX,false,2022-11-08,2022-11-01,lite,R,Greg Abbott,53.51403,54.75934072064005,.95415,1
2022,Governor,TN,false,2022-11-08,2022-11-01,lite,D,Jason Brantley Martin,32.54272,32.9,.009775,0
2022,Governor,TN,false,2022-11-08,2022-11-01,lite,R,Bill Lee,54.65699,64.9,.990225,1
2022,Governor,SD,false,2022-11-08,2022-11-01,lite,D,Jamie Smith,40.95053,35.1684629575687,.0192,0
2022,Governor,SD,false,2022-11-08,2022-11-01,lite,R,Kristi Noem,56.88711,61.980603485204156,.9808,1
2022,Governor,SD,false,2022-11-08,2022-11-01,lite,I,Tracey Quint,2.162363,2.8509335572271435,0,0
2022,Governor,SC,false,2022-11-08,2022-11-01,lite,D,Joe Cunningham,44.75299,40.67016519570313,.102575,0
2022,Governor,SC,false,2022-11-08,2022-11-01,lite,R,Henry McMaster,53.4345,58.03814249949507,.897425,1
2022,Governor,SC,false,2022-11-08,2022-11-01,lite,I,Bruce Reeves,1.812505,1.2227629063546563,0,0
2022,Governor,RI,false,2022-11-08,2022-11-01,lite,D,Daniel J. McKee,54.11509,57.92098862079571,.95425,1
2022,Governor,RI,false,2022-11-08,2022-11-01,lite,R,Ashley Kalus,41.50409,38.86291833254117,.04575,0
2022,Governor,PA,false,2022-11-08,2022-11-01,lite,D,Josh Shapiro,53.6569,56.485946517997256,.965125,1
2022,Governor,PA,false,2022-11-08,2022-11-01,lite,R,Douglas V. Mastriano,44.39984,41.71454213510209,.034875,0
2022,Governor,OR,false,2022-11-08,2022-11-01,lite,D,Tina Kotek,41.51994,46.96000733274855,.516975,1
2022,Governor,OR,false,2022-11-08,2022-11-01,lite,R,Christine Drazan,41.34761,43.5431615718914,.4819,0
2022,Governor,OR,false,2022-11-08,2022-11-01,lite,I,Betsy Johnson,14.64504,8.624735839269428,.001125,0
2022,Governor,OK,false,2022-11-08,2022-11-01,lite,D,Joy Hofmeister,45.57344,41.78537116616549,.220225,0
2022,Governor,OK,false,2022-11-08,2022-11-01,lite,R,Kevin Stitt,51.12535,55.44896140066107,.779775,1
2022,Governor,OH,false,2022-11-08,2022-11-01,lite,D,Nan Whaley,41.04414,37.37690383534988,.00085,0
2022,Governor,OH,false,2022-11-08,2022-11-01,lite,R,Mike DeWine,58.95586,62.40630616098133,.99915,1
2022,Governor,NY,false,2022-11-08,2022-11-01,lite,D,Kathy C. Hochul,53.7561,48.69676466936816,.93385,1
2022,Governor,NY,false,2022-11-08,2022-11-01,lite,R,Lee M. Zeldin,46.2439,41.42888216165456,.06615,0
2022,Governor,NV,false,2022-11-08,2022-11-01,lite,D,Steve Sisolak,48.06078,47.2970970619319,.39695,0
2022,Governor,NV,false,2022-11-08,2022-11-01,lite,R,Joe Lombardo,49.35922,48.80690354254021,.60305,1
2022,Governor,NM,false,2022-11-08,2022-11-01,lite,D,Michelle Lujan Grisham,51.49431,51.97120136580106,.820925,1
2022,Governor,NM,false,2022-11-08,2022-11-01,lite,R,Mark V. Ronchetti,46.30296,45.587681957049156,.179075,0
2022,Governor,NM,false,2022-11-08,2022-11-01,lite,I,Karen Bedonie,2.202732,2.4411166771497887,0,0
2022,Governor,NH,false,2022-11-08,2022-11-01,lite,D,Tom Sherman,40.77858,41.47173072108667,.006125,0
2022,Governor,NH,false,2022-11-08,2022-11-01,lite,R,Chris Sununu,56.82333,56.984825603462895,.993875,1
2022,Governor,NE,false,2022-11-08,2022-11-01,lite,D,Carol Blood,46.29389,35.981046487251575,.250525,0
2022,Governor,NE,false,2022-11-08,2022-11-01,lite,R,Jim Pillen,51.82542,59.22363152753597,.749475,1
2022,Governor,NE,false,2022-11-08,2022-11-01,lite,I,Scott Zimmerman,1.880689,3.9332850624374625,0,0
2022,Governor,MN,false,2022-11-08,2022-11-01,lite,D,Tim Walz,51.1162,52.27105531172867,.849175,1
2022,Governor,MN,false,2022-11-08,2022-11-01,lite,R,Scott Jensen,44.87774,44.60741613463546,.150825,0
2022,Governor,MI,false,2022-11-08,2022-11-01,lite,D,Gretchen Whitmer,51.07413,54.47154307557286,.8694,1
2022,Governor,MI,false,2022-11-08,2022-11-01,lite,R,Tudor M. Dixon,45.58041,43.94099738859858,.1306,0
2022,Governor,ME,false,2022-11-08,2022-11-01,lite,D,Janet T. Mills,53.97051,55.7,.925325,1
2022,Governor,ME,false,2022-11-08,2022-11-01,lite,R,Paul R. LePage,43.96238,42.4,.074675,0
2022,Governor,ME,false,2022-11-08,2022-11-01,lite,I,Sam Hunkler,2.06711,1.9,0,0
2022,Governor,MD,false,2022-11-08,2022-11-01,lite,D,Wes Moore,62.12743,64.52868334344858,.9978,1
2022,Governor,MD,false,2022-11-08,2022-11-01,lite,R,Dan Cox,34.46814,32.116128729822066,.0022,0
2022,Governor,MA,false,2022-11-08,2022-11-01,lite,D,Maura Healey,60.7944,63.69067519090519,.997725,1
2022,Governor,MA,false,2022-11-08,2022-11-01,lite,R,Geoff Diehl,37.16816,34.617621682672436,.00225,0
2022,Governor,MA,false,2022-11-08,2022-11-01,lite,I,Kevin Reed,2.037441,1.579161910316654,.000025,0
2022,Governor,KS,false,2022-11-08,2022-11-01,lite,D,Laura Kelly,50.413,49.539146757476225,.721475,1
2022,Governor,KS,false,2022-11-08,2022-11-01,lite,R,Derek Schmidt,46.34269,47.33319590326244,.278525,0
2022,Governor,IL,false,2022-11-08,2022-11-01,lite,D,J.B. Pritzker,55.75879,54.90737790147531,.99035,1
2022,Governor,IL,false,2022-11-08,2022-11-01,lite,R,Darren Bailey,41.92018,42.369043198958444,.009625,0
2022,Governor,IL,false,2022-11-08,2022-11-01,lite,I,Scott Schluter,2.321036,2.72160552117167,.000025,0
2022,Governor,ID,false,2022-11-08,2022-11-01,lite,D,Stephen Heidt,27.81974,20.27821796046625,.002975,0
2022,Governor,ID,false,2022-11-08,2022-11-01,lite,R,Brad Little,64.87306,60.51704730515377,.997025,1
2022,Governor,IA,false,2022-11-08,2022-11-01,lite,D,Deidre DeJear,41.69163,39.52567552526304,.011875,0
2022,Governor,IA,false,2022-11-08,2022-11-01,lite,R,Kim Reynolds,56.24977,58.042302580319905,.9881,1
2022,Governor,IA,false,2022-11-08,2022-11-01,lite,I,Rick Stewart,2.0586,2.3732592170650744,.000025,0
2022,Governor,HI,false,2022-11-08,2022-11-01,lite,D,Josh Green,58.85291,63.16211023515349,.921925,1
2022,Governor,HI,false,2022-11-08,2022-11-01,lite,R,Duke Aiona,41.14709,36.837889764846516,.078075,0
2022,Governor,GA,false,2022-11-08,2022-11-01,lite,D,Stacey Abrams,46.03427,45.876190871268534,.09015,0
2022,Governor,GA,false,2022-11-08,2022-11-01,lite,R,Brian Kemp,52.53901,53.411436411319045,.90985,1
2022,Governor,GA,false,2022-11-08,2022-11-01,lite,I,Shane Hazel,1.426719,0.7123727174124198,0,0
2022,Governor,FL,false,2022-11-08,2022-11-01,lite,D,Charlie Crist,44.30964,39.9710914341163,.034275,0
2022,Governor,FL,false,2022-11-08,2022-11-01,lite,R,Ron DeSantis,53.65584,59.3742516630532,.965725,1
2022,Governor,CT,false,2022-11-08,2022-11-01,lite,D,Edward Lamont,55.24078,54.437103956764744,.98245,1
2022,Governor,CT,false,2022-11-08,2022-11-01,lite,R,Robert Stefanowski,42.98749,43.0813800327167,.01755,0
2022,Governor,CT,false,2022-11-08,2022-11-01,lite,I,Robert Hotaling,1.771726,0.9780305934279498,0,0
2022,Governor,CO,false,2022-11-08,2022-11-01,lite,D,Jared Polis,54.99035,58.53390306803733,.987575,1
2022,Governor,CO,false,2022-11-08,2022-11-01,lite,R,Heidi Ganahl,41.58158,39.184142029759606,.012425,0
2022,Governor,CA,false,2022-11-08,2022-11-01,lite,D,Gavin Newsom,59.93416,59.1794902940261,.99705,1
2022,Governor,CA,false,2022-11-08,2022-11-01,lite,R,Brian Dahle,40.06584,40.8205097059739,.00295,0
2022,Governor,AZ,false,2022-11-08,2022-11-01,lite,D,Katie Hobbs,49.07083,50.31836482729924,.337325,1
2022,Governor,AZ,false,2022-11-08,2022-11-01,lite,R,Kari Lake,50.92917,49.64959747761757,.662675,0
2022,Governor,AR,false,2022-11-08,2022-11-01,lite,D,Chris Jones,40.29752,35.196138636020365,.016625,0
2022,Governor,AR,false,2022-11-08,2022-11-01,lite,R,Sarah Huckabee Sanders,56.84052,62.96380412265431,.983375,1
2022,Governor,AR,false,2022-11-08,2022-11-01,lite,I,Ricky Dale Harrington Jr.,2.861956,1.8400572413253262,0,0
2022,Governor,AL,false,2022-11-08,2022-11-01,lite,D,Yolanda Rochelle Flowers,32.54758,29.17868723075173,.000725,0
2022,Governor,AL,false,2022-11-08,2022-11-01,lite,R,Kay Ivey,64.41707,66.90760787771775,.99925,1
2022,Governor,AL,false,2022-11-08,2022-11-01,lite,I,James “Jimmy” Blake,3.035351,3.24726574119805,.000025,0
2022,Governor,AK,false,2022-11-08,2022-11-01,lite,D,Les Gara,28.10774,24.2,.086975,0
2022,Governor,AK,false,2022-11-08,2022-11-01,lite,R,Mike Dunleavy,42.93538,50.3,.837025,1
2022,Governor,AK,false,2022-11-08,2022-11-01,lite,R,Charlie Pierce,4.856885,4.5,.000025,0
2022,Governor,AK,false,2022-11-08,2022-11-01,lite,I,Bill Walker,24.1,20.7,.075975,0
2022,Governor,WY,false,2022-11-08,2022-10-31,lite,D,Theresa A. Livingston,25.32975,15.817525773195875,.000825,0
2022,Governor,WY,false,2022-11-08,2022-10-31,lite,R,Mark Gordon,69.73146,74.0701030927835,.999125,1
2022,Governor,WY,false,2022-11-08,2022-10-31,lite,I,Jared J. Baldes,4.938787,4.204639175257732,.00005,0
2022,Governor,WI,false,2022-11-08,2022-10-31,lite,D,Tony Evers,49.0694,51.14922322312525,.46735,1
2022,Governor,WI,false,2022-11-08,2022-10-31,lite,R,Tim Michels,49.44839,47.752297204205554,.532625,0
2022,Governor,WI,false,2022-11-08,2022-10-31,lite,I,Joan Ellis Beglinger,1.482209,1.023832199631845,.000025,0
2022,Governor,VT,false,2022-11-08,2022-10-31,lite,D,Brenda Siegel,31.1352,23.963399004919225,.00465,0
2022,Governor,VT,false,2022-11-08,2022-10-31,lite,R,Phil Scott,61.98318,70.97833223900197,.99535,1
2022,Governor,TX,false,2022-11-08,2022-10-31,lite,D,Beto O'Rourke,44.82444,43.85655125295758,.06735,0
2022,Governor,TX,false,2022-11-08,2022-10-31,lite,R,Greg Abbott,53.03444,54.75934072064005,.93265,1
2022,Governor,TN,false,2022-11-08,2022-10-31,lite,D,Jason Brantley Martin,32.4836,32.9,.010025,0
2022,Governor,TN,false,2022-11-08,2022-10-31,lite,R,Bill Lee,54.69608,64.9,.989975,1
2022,Governor,SD,false,2022-11-08,2022-10-31,lite,D,Jamie Smith,40.98392,35.1684629575687,.019725,0
2022,Governor,SD,false,2022-11-08,2022-10-31,lite,R,Kristi Noem,56.85708,61.980603485204156,.980225,1
2022,Governor,SD,false,2022-11-08,2022-10-31,lite,I,Tracey Quint,2.158995,2.8509335572271435,.00005,0
2022,Governor,SC,false,2022-11-08,2022-10-31,lite,D,Joe Cunningham,44.79937,40.67016519570313,.102625,0
2022,Governor,SC,false,2022-11-08,2022-10-31,lite,R,Henry McMaster,53.38358,58.03814249949507,.897375,1
2022,Governor,SC,false,2022-11-08,2022-10-31,lite,I,Bruce Reeves,1.817055,1.2227629063546563,0,0
2022,Governor,RI,false,2022-11-08,2022-10-31,lite,D,Daniel J. McKee,54.16196,57.92098862079571,.95475,1
2022,Governor,RI,false,2022-11-08,2022-10-31,lite,R,Ashley Kalus,41.44583,38.86291833254117,.04525,0
2022,Governor,PA,false,2022-11-08,2022-10-31,lite,D,Josh Shapiro,53.39371,56.485946517997256,.9541,1
2022,Governor,PA,false,2022-11-08,2022-10-31,lite,R,Douglas V. Mastriano,44.66324,41.71454213510209,.0459,0
2022,Governor,OR,false,2022-11-08,2022-10-31,lite,D,Tina Kotek,41.55037,46.96000733274855,.5142,1
2022,Governor,OR,false,2022-11-08,2022-10-31,lite,R,Christine Drazan,41.31214,43.5431615718914,.4844,0
2022,Governor,OR,false,2022-11-08,2022-10-31,lite,I,Betsy Johnson,14.64504,8.624735839269428,.0014,0
2022,Governor,OK,false,2022-11-08,2022-10-31,lite,D,Joy Hofmeister,45.59036,41.78537116616549,.21645,0
2022,Governor,OK,false,2022-11-08,2022-10-31,lite,R,Kevin Stitt,51.11067,55.44896140066107,.78355,1
2022,Governor,OH,false,2022-11-08,2022-10-31,lite,D,Nan Whaley,41.07187,37.37690383534988,.0008,0
2022,Governor,OH,false,2022-11-08,2022-10-31,lite,R,Mike DeWine,58.92813,62.40630616098133,.9992,1
2022,Governor,NY,false,2022-11-08,2022-10-31,lite,D,Kathy C. Hochul,53.90251,48.69676466936816,.9374,1
2022,Governor,NY,false,2022-11-08,2022-10-31,lite,R,Lee M. Zeldin,46.09749,41.42888216165456,.0626,0
2022,Governor,NV,false,2022-11-08,2022-10-31,lite,D,Steve Sisolak,48.17707,47.2970970619319,.416875,0
2022,Governor,NV,false,2022-11-08,2022-10-31,lite,R,Joe Lombardo,49.20561,48.80690354254021,.583125,1
2022,Governor,NM,false,2022-11-08,2022-10-31,lite,D,Michelle Lujan Grisham,51.50449,51.97120136580106,.8167,1
