season,team1,team2,period,secs,prob1,prob1_outcome,prob2,prob2_outcome
2017,Arizona,Xavier,1,1134,0.697,0,0.30300000000000005,1
2017,Arizona,Xavier,1,1114,0.707,0,0.29300000000000004,1
2017,Arizona,Xavier,1,1098,0.711,0,0.28900000000000003,1
2017,Arizona,Xavier,1,1075,0.712,0,0.28800000000000003,1
2017,Arizona,Xavier,1,1064,0.715,0,0.28500000000000003,1
2017,Arizona,Xavier,1,1054,0.725,0,0.275,1
2017,Arizona,Xavier,1,1045,0.746,0,0.254,1
2017,Arizona,Xavier,1,1034,0.758,0,0.242,1
2017,Arizona,Xavier,1,1024,0.781,0,0.21899999999999997,1
2017,Arizona,Xavier,1,995,0.806,0,0.19399999999999995,1
2017,Arizona,Xavier,1,984,0.805,0,0.19499999999999995,1
2017,Arizona,Xavier,1,978,0.785,0,0.21499999999999997,1
2017,Arizona,Xavier,1,956,0.784,0,0.21599999999999997,1
2017,Arizona,Xavier,1,948,0.795,0,0.20499999999999996,1
2017,Arizona,Xavier,1,936,0.836,0,0.16400000000000003,1
2017,Arizona,Xavier,1,921,0.813,0,0.18700000000000006,1
2017,Arizona,Xavier,1,891,0.802,0,0.19799999999999995,1
2017,Arizona,Xavier,1,866,0.777,0,0.22299999999999998,1
2017,Arizona,Xavier,1,848,0.764,0,0.236,1
2017,Arizona,Xavier,1,822,0.765,0,0.235,1
2017,Arizona,Xavier,1,810,0.779,0,0.22099999999999997,1
2017,Arizona,Xavier,1,791,0.779,0,0.22099999999999997,1
2017,Arizona,Xavier,1,784,0.766,0,0.23399999999999999,1
2017,Arizona,Xavier,1,771,0.766,0,0.23399999999999999,1
2017,Arizona,Xavier,1,767,0.709,0,0.29100000000000004,1
2017,Arizona,Xavier,1,744,0.765,0,0.235,1
2017,Arizona,Xavier,1,729,0.781,0,0.21899999999999997,1
2017,Arizona,Xavier,1,707,0.787,0,0.21299999999999997,1
2017,Arizona,Xavier,1,697,0.757,0,0.243,1
2017,Arizona,Xavier,1,670,0.745,0,0.255,1
2017,Arizona,Xavier,1,657,0.758,0,0.242,1
2017,Arizona,Xavier,1,632,0.809,0,0.19099999999999995,1
2017,Arizona,Xavier,1,613,0.782,0,0.21799999999999997,1
2017,Arizona,Xavier,1,584,0.76,0,0.24,1
2017,Arizona,Xavier,1,567,0.704,0,0.29600000000000004,1
2017,Arizona,Xavier,1,547,0.683,0,0.31699999999999995,1
2017,Arizona,Xavier,1,531,0.645,0,0.355,1
2017,Arizona,Xavier,1,515,0.681,0,0.31899999999999995,1
2017,Arizona,Xavier,1,481,0.641,0,0.359,1
2017,Arizona,Xavier,1,468,0.625,0,0.375,1
2017,Arizona,Xavier,1,457,0.64,0,0.36,1
2017,Arizona,Xavier,1,442,0.622,0,0.378,1
2017,Arizona,Xavier,1,422,0.638,0,0.362,1
2017,Arizona,Xavier,1,416,0.638,0,0.362,1
2017,Arizona,Xavier,1,409,0.638,0,0.362,1
2017,Arizona,Xavier,1,395,0.64,0,0.36,1
2017,Arizona,Xavier,1,387,0.641,0,0.359,1
2017,Arizona,Xavier,1,378,0.677,0,0.32299999999999995,1
2017,Arizona,Xavier,1,367,0.702,0,0.29800000000000004,1
2017,Arizona,Xavier,1,360,0.736,0,0.264,1
2017,Arizona,Xavier,1,342,0.7,0,0.30000000000000004,1
2017,Arizona,Xavier,1,325,0.737,0,0.263,1
2017,Arizona,Xavier,1,311,0.755,0,0.245,1
2017,Arizona,Xavier,1,295,0.736,0,0.264,1
2017,Arizona,Xavier,1,290,0.669,0,0.33099999999999996,1
2017,Arizona,Xavier,1,264,0.667,0,0.33299999999999996,1
2017,Arizona,Xavier,1,257,0.705,0,0.29500000000000004,1
2017,Arizona,Xavier,1,242,0.665,0,0.33499999999999996,1
2017,Arizona,Xavier,1,232,0.664,0,0.33599999999999997,1
2017,Arizona,Xavier,1,227,0.704,0,0.29600000000000004,1
2017,Arizona,Xavier,1,200,0.662,0,0.33799999999999997,1
2017,Arizona,Xavier,1,178,0.64,0,0.36,1
2017,Arizona,Xavier,1,167,0.59,0,0.41000000000000003,1
2017,Arizona,Xavier,1,136,0.64,0,0.36,1
2017,Arizona,Xavier,1,116,0.658,0,0.34199999999999997,1
2017,Arizona,Xavier,1,106,0.709,0,0.29100000000000004,1
2017,Arizona,Xavier,1,81,0.708,0,0.29200000000000004,1
2017,Arizona,Xavier,1,77,0.656,0,0.344,1
2017,Arizona,Xavier,1,64,0.655,0,0.345,1
2017,Arizona,Xavier,1,47,0.657,0,0.34299999999999997,1
2017,Arizona,Xavier,1,38,0.705,0,0.29500000000000004,1
2017,Arizona,Xavier,1,11,0.658,0,0.34199999999999997,1
2017,Arizona,Xavier,1,1,0.7,0,0.30000000000000004,1
2017,Arizona,Xavier,1,0,0.714,0,0.28600000000000003,1
2017,Arizona,Xavier,2,1200,0.7,0,0.30000000000000004,1
2017,Arizona,Xavier,2,1188,0.727,0,0.273,1
2017,Arizona,Xavier,2,1176,0.727,0,0.273,1
2017,Arizona,Xavier,2,1172,0.766,0,0.23399999999999999,1
2017,Arizona,Xavier,2,1161,0.728,0,0.272,1
2017,Arizona,Xavier,2,1142,0.728,0,0.272,1
2017,Arizona,Xavier,2,1140,0.767,0,0.23299999999999998,1
2017,Arizona,Xavier,2,1115,0.729,0,0.271,1
2017,Arizona,Xavier,2,1099,0.768,0,0.23199999999999998,1
2017,Arizona,Xavier,2,1071,0.728,0,0.272,1
2017,Arizona,Xavier,2,1059,0.703,0,0.29700000000000004,1
2017,Arizona,Xavier,2,1049,0.727,0,0.273,1
2017,Arizona,Xavier,2,1036,0.727,0,0.273,1
2017,Arizona,Xavier,2,1027,0.769,0,0.23099999999999998,1
2017,Arizona,Xavier,2,1019,0.727,0,0.273,1
2017,Arizona,Xavier,2,1005,0.7,0,0.30000000000000004,1
2017,Arizona,Xavier,2,990,0.61,0,0.39,1
2017,Arizona,Xavier,2,956,0.576,0,0.42400000000000004,1
2017,Arizona,Xavier,2,931,0.517,0,0.483,1
2017,Arizona,Xavier,2,894,0.569,0,0.43100000000000005,1
2017,Arizona,Xavier,2,883,0.569,0,0.43100000000000005,1
2017,Arizona,Xavier,2,877,0.604,0,0.396,1
2017,Arizona,Xavier,2,859,0.656,0,0.344,1
2017,Arizona,Xavier,2,847,0.687,0,0.31299999999999994,1
2017,Arizona,Xavier,2,842,0.657,0,0.34299999999999997,1
2017,Arizona,Xavier,2,833,0.688,0,0.31200000000000006,1
2017,Arizona,Xavier,2,807,0.775,0,0.22499999999999998,1
2017,Arizona,Xavier,2,787,0.8,0,0.19999999999999996,1
2017,Arizona,Xavier,2,780,0.8,0,0.19999999999999996,1
2017,Arizona,Xavier,2,756,0.801,0,0.19899999999999995,1
2017,Arizona,Xavier,2,733,0.775,0,0.22499999999999998,1
2017,Arizona,Xavier,2,709,0.687,0,0.31299999999999994,1
2017,Arizona,Xavier,2,669,0.646,0,0.354,1
2017,Arizona,Xavier,2,661,0.587,0,0.41300000000000003,1
2017,Arizona,Xavier,2,636,0.582,0,0.41800000000000004,1
2017,Arizona,Xavier,2,633,0.693,0,0.30700000000000005,1
2017,Arizona,Xavier,2,606,0.698,0,0.30200000000000005,1
2017,Arizona,Xavier,2,585,0.637,0,0.363,1
2017,Arizona,Xavier,2,557,0.694,0,0.30600000000000005,1
2017,Arizona,Xavier,2,540,0.737,0,0.263,1
2017,Arizona,Xavier,2,528,0.695,0,0.30500000000000005,1
2017,Arizona,Xavier,2,508,0.635,0,0.365,1
2017,Arizona,Xavier,2,479,0.585,0,0.41500000000000004,1
2017,Arizona,Xavier,2,471,0.509,0,0.491,1
2017,Arizona,Xavier,2,450,0.451,0,0.5489999999999999,1
2017,Arizona,Xavier,2,439,0.447,0,0.5529999999999999,1
2017,Arizona,Xavier,2,429,0.365,0,0.635,1
2017,Arizona,Xavier,2,417,0.442,0,0.558,1
2017,Arizona,Xavier,2,384,0.486,0,0.514,1
2017,Arizona,Xavier,2,374,0.575,0,0.42500000000000004,1
2017,Arizona,Xavier,2,349,0.62,0,0.38,1
2017,Arizona,Xavier,2,330,0.756,0,0.244,1
2017,Arizona,Xavier,2,314,0.798,0,0.20199999999999996,1
2017,Arizona,Xavier,2,280,0.892,0,0.10799999999999998,1
2017,Arizona,Xavier,2,260,0.918,0,0.08199999999999996,1
2017,Arizona,Xavier,2,249,0.931,0,0.06899999999999995,1
2017,Arizona,Xavier,2,225,0.953,0,0.04700000000000004,1
2017,Arizona,Xavier,2,207,0.905,0,0.09499999999999997,1
2017,Arizona,Xavier,2,172,0.951,0,0.049000000000000044,1
2017,Arizona,Xavier,2,160,0.888,0,0.11199999999999999,1
2017,Arizona,Xavier,2,140,0.87,0,0.13,1
2017,Arizona,Xavier,2,131,0.874,0,0.126,1
2017,Arizona,Xavier,2,129,0.79,0,0.20999999999999996,1
2017,Arizona,Xavier,2,118,0.798,0,0.20199999999999996,1
2017,Arizona,Xavier,2,114,0.604,0,0.396,1
2017,Arizona,Xavier,2,86,0.505,0,0.495,1
2017,Arizona,Xavier,2,81,0.61,0,0.39,1
2017,Arizona,Xavier,2,50,0.475,0,0.525,1
2017,Arizona,Xavier,2,44,0.292,0,0.708,1
2017,Arizona,Xavier,2,27,0.151,0,0.849,1
2017,Arizona,Xavier,2,22,0.267,0,0.733,1
2017,Arizona,Xavier,2,1,0.013,0,0.987,1
2017,Arizona,Xavier,2,0,0.0,0,1.0,1
2017,Butler,North Carolina,1,1200,0.321,0,0.679,1
2017,Butler,North Carolina,1,1184,0.319,0,0.681,1
2017,Butler,North Carolina,1,1169,0.313,0,0.687,1
2017,Butler,North Carolina,1,1150,0.306,0,0.694,1
2017,Butler,North Carolina,1,1144,0.309,0,0.6910000000000001,1
2017,Butler,North Carolina,1,1117,0.324,0,0.6759999999999999,1
2017,Butler,North Carolina,1,1102,0.325,0,0.675,1
2017,Butler,North Carolina,1,1092,0.31,0,0.69,1
2017,Butler,North Carolina,1,1074,0.301,0,0.6990000000000001,1
2017,Butler,North Carolina,1,1068,0.296,0,0.704,1
2017,Butler,North Carolina,1,1052,0.328,0,0.6719999999999999,1
2017,Butler,North Carolina,1,1045,0.306,0,0.694,1
2017,Butler,North Carolina,1,1026,0.295,0,0.7050000000000001,1
2017,Butler,North Carolina,1,1017,0.254,0,0.746,1
2017,Butler,North Carolina,1,999,0.256,0,0.744,1
2017,Butler,North Carolina,1,992,0.264,0,0.736,1
2017,Butler,North Carolina,1,976,0.29,0,0.71,1
2017,Butler,North Carolina,1,959,0.301,0,0.6990000000000001,1
2017,Butler,North Carolina,1,944,0.289,0,0.7110000000000001,1
2017,Butler,North Carolina,1,926,0.237,0,0.763,1
2017,Butler,North Carolina,1,900,0.287,0,0.7130000000000001,1
2017,Butler,North Carolina,1,877,0.257,0,0.743,1
2017,Butler,North Carolina,1,855,0.242,0,0.758,1
2017,Butler,North Carolina,1,844,0.256,0,0.744,1
2017,Butler,North Carolina,1,832,0.255,0,0.745,1
2017,Butler,North Carolina,1,827,0.255,0,0.745,1
2017,Butler,North Carolina,1,811,0.241,0,0.759,1
2017,Butler,North Carolina,1,803,0.211,0,0.789,1
2017,Butler,North Carolina,1,784,0.199,0,0.8009999999999999,1
2017,Butler,North Carolina,1,775,0.198,0,0.802,1
2017,Butler,North Carolina,1,758,0.155,0,0.845,1
2017,Butler,North Carolina,1,738,0.143,0,0.857,1
2017,Butler,North Carolina,1,728,0.125,0,0.875,1
2017,Butler,North Carolina,1,710,0.124,0,0.876,1
2017,Butler,North Carolina,1,709,0.114,0,0.886,1
2017,Butler,North Carolina,1,692,0.087,0,0.913,1
2017,Butler,North Carolina,1,671,0.081,0,0.919,1
2017,Butler,North Carolina,1,665,0.086,0,0.914,1
2017,Butler,North Carolina,1,659,0.08,0,0.92,1
2017,Butler,North Carolina,1,651,0.068,0,0.9319999999999999,1
2017,Butler,North Carolina,1,640,0.08,0,0.92,1
2017,Butler,North Carolina,1,627,0.06,0,0.94,1
2017,Butler,North Carolina,1,603,0.062,0,0.938,1
2017,Butler,North Carolina,1,590,0.072,0,0.928,1
2017,Butler,North Carolina,1,581,0.07,0,0.9299999999999999,1
2017,Butler,North Carolina,1,563,0.081,0,0.919,1
2017,Butler,North Carolina,1,554,0.088,0,0.912,1
2017,Butler,North Carolina,1,551,0.102,0,0.898,1
2017,Butler,North Carolina,1,539,0.086,0,0.914,1
2017,Butler,North Carolina,1,520,0.079,0,0.921,1
2017,Butler,North Carolina,1,499,0.067,0,0.933,1
2017,Butler,North Carolina,1,480,0.079,0,0.921,1
2017,Butler,North Carolina,1,464,0.082,0,0.918,1
2017,Butler,North Carolina,1,455,0.099,0,0.901,1
2017,Butler,North Carolina,1,440,0.072,0,0.928,1
2017,Butler,North Carolina,1,409,0.067,0,0.933,1
2017,Butler,North Carolina,1,402,0.067,0,0.933,1
2017,Butler,North Carolina,1,399,0.067,0,0.933,1
2017,Butler,North Carolina,1,395,0.066,0,0.9339999999999999,1
2017,Butler,North Carolina,1,389,0.073,0,0.927,1
2017,Butler,North Carolina,1,379,0.096,0,0.904,1
2017,Butler,North Carolina,1,350,0.105,0,0.895,1
2017,Butler,North Carolina,1,340,0.123,0,0.877,1
2017,Butler,North Carolina,1,315,0.132,0,0.868,1
2017,Butler,North Carolina,1,299,0.12,0,0.88,1
2017,Butler,North Carolina,1,286,0.12,0,0.88,1
2017,Butler,North Carolina,1,282,0.12,0,0.88,1
2017,Butler,North Carolina,1,278,0.102,0,0.898,1
2017,Butler,North Carolina,1,267,0.136,0,0.864,1
2017,Butler,North Carolina,1,259,0.117,0,0.883,1
2017,Butler,North Carolina,1,238,0.107,0,0.893,1
2017,Butler,North Carolina,1,233,0.09,0,0.91,1
2017,Butler,North Carolina,1,211,0.079,0,0.921,1
2017,Butler,North Carolina,1,197,0.055,0,0.945,1
2017,Butler,North Carolina,1,182,0.048,0,0.952,1
2017,Butler,North Carolina,1,167,0.048,0,0.952,1
2017,Butler,North Carolina,1,162,0.039,0,0.961,1
2017,Butler,North Carolina,1,154,0.036,0,0.964,1
2017,Butler,North Carolina,1,134,0.036,0,0.964,1
2017,Butler,North Carolina,1,129,0.025,0,0.975,1
2017,Butler,North Carolina,1,116,0.031,0,0.969,1
2017,Butler,North Carolina,1,100,0.033,0,0.967,1
2017,Butler,North Carolina,1,77,0.03,0,0.97,1
2017,Butler,North Carolina,1,62,0.031,0,0.969,1
2017,Butler,North Carolina,1,46,0.028,0,0.972,1
2017,Butler,North Carolina,1,26,0.031,0,0.969,1
2017,Butler,North Carolina,1,4,0.038,0,0.962,1
2017,Butler,North Carolina,1,1,0.038,0,0.962,1
2017,Butler,North Carolina,1,0,0.04,0,0.96,1
2017,Butler,North Carolina,2,1200,0.038,0,0.962,1
2017,Butler,North Carolina,2,1187,0.042,0,0.958,1
2017,Butler,North Carolina,2,1170,0.037,0,0.963,1
2017,Butler,North Carolina,2,1163,0.03,0,0.97,1
2017,Butler,North Carolina,2,1147,0.026,0,0.974,1
2017,Butler,North Carolina,2,1119,0.024,0,0.976,1
2017,Butler,North Carolina,2,1101,0.029,0,0.971,1
2017,Butler,North Carolina,2,1080,0.028,0,0.972,1
2017,Butler,North Carolina,2,1069,0.027,0,0.973,1
2017,Butler,North Carolina,2,1057,0.023,0,0.977,1
2017,Butler,North Carolina,2,1047,0.026,0,0.974,1
2017,Butler,North Carolina,2,1026,0.025,0,0.975,1
2017,Butler,North Carolina,2,1010,0.024,0,0.976,1
2017,Butler,North Carolina,2,1006,0.03,0,0.97,1
2017,Butler,North Carolina,2,996,0.029,0,0.971,1
2017,Butler,North Carolina,2,991,0.029,0,0.971,1
2017,Butler,North Carolina,2,974,0.023,0,0.977,1
2017,Butler,North Carolina,2,956,0.024,0,0.976,1
2017,Butler,North Carolina,2,930,0.019,0,0.981,1
2017,Butler,North Carolina,2,907,0.023,0,0.977,1
2017,Butler,North Carolina,2,900,0.022,0,0.978,1
2017,Butler,North Carolina,2,888,0.019,0,0.981,1
2017,Butler,North Carolina,2,879,0.015,0,0.985,1
2017,Butler,North Carolina,2,865,0.018,0,0.982,1
2017,Butler,North Carolina,2,852,0.014,0,0.986,1
2017,Butler,North Carolina,2,828,0.012,0,0.988,1
2017,Butler,North Carolina,2,806,0.013,0,0.987,1
2017,Butler,North Carolina,2,800,0.011,0,0.989,1
2017,Butler,North Carolina,2,787,0.012,0,0.988,1
2017,Butler,North Carolina,2,778,0.012,0,0.988,1
2017,Butler,North Carolina,2,762,0.015,0,0.985,1
2017,Butler,North Carolina,2,738,0.011,0,0.989,1
2017,Butler,North Carolina,2,715,0.009,0,0.991,1
2017,Butler,North Carolina,2,702,0.009,0,0.991,1
2017,Butler,North Carolina,2,697,0.011,0,0.989,1
2017,Butler,North Carolina,2,684,0.013,0,0.987,1
2017,Butler,North Carolina,2,653,0.014,0,0.986,1
2017,Butler,North Carolina,2,649,0.014,0,0.986,1
2017,Butler,North Carolina,2,636,0.017,0,0.983,1
2017,Butler,North Carolina,2,606,0.011,0,0.989,1
2017,Butler,North Carolina,2,595,0.018,0,0.982,1
2017,Butler,North Carolina,2,573,0.021,0,0.979,1
2017,Butler,North Carolina,2,562,0.017,0,0.983,1
2017,Butler,North Carolina,2,555,0.017,0,0.983,1
2017,Butler,North Carolina,2,551,0.021,0,0.979,1
2017,Butler,North Carolina,2,542,0.016,0,0.984,1
2017,Butler,North Carolina,2,523,0.012,0,0.988,1
2017,Butler,North Carolina,2,511,0.019,0,0.981,1
2017,Butler,North Carolina,2,493,0.022,0,0.978,1
2017,Butler,North Carolina,2,485,0.021,0,0.979,1
2017,Butler,North Carolina,2,479,0.021,0,0.979,1
2017,Butler,North Carolina,2,473,0.02,0,0.98,1
2017,Butler,North Carolina,2,466,0.034,0,0.966,1
2017,Butler,North Carolina,2,444,0.018,0,0.982,1
2017,Butler,North Carolina,2,430,0.017,0,0.983,1
2017,Butler,North Carolina,2,414,0.023,0,0.977,1
2017,Butler,North Carolina,2,403,0.022,0,0.978,1
2017,Butler,North Carolina,2,397,0.015,0,0.985,1
2017,Butler,North Carolina,2,377,0.02,0,0.98,1
2017,Butler,North Carolina,2,367,0.023,0,0.977,1
2017,Butler,North Carolina,2,359,0.033,0,0.967,1
2017,Butler,North Carolina,2,350,0.022,0,0.978,1
2017,Butler,North Carolina,2,330,0.017,0,0.983,1
2017,Butler,North Carolina,2,321,0.012,0,0.988,1
2017,Butler,North Carolina,2,311,0.009,0,0.991,1
2017,Butler,North Carolina,2,306,0.008,0,0.992,1
2017,Butler,North Carolina,2,295,0.011,0,0.989,1
2017,Butler,North Carolina,2,284,0.007,0,0.993,1
2017,Butler,North Carolina,2,268,0.005,0,0.995,1
2017,Butler,North Carolina,2,263,0.006,0,0.994,1
2017,Butler,North Carolina,2,243,0.005,0,0.995,1
2017,Butler,North Carolina,2,237,0.005,0,0.995,1
2017,Butler,North Carolina,2,225,0.007,0,0.993,1
2017,Butler,North Carolina,2,209,0.007,0,0.993,1
2017,Butler,North Carolina,2,199,0.011,0,0.989,1
2017,Butler,North Carolina,2,167,0.007,0,0.993,1
2017,Butler,North Carolina,2,140,0.003,0,0.997,1
2017,Butler,North Carolina,2,127,0.002,0,0.998,1
2017,Butler,North Carolina,2,100,0.001,0,0.999,1
2017,Butler,North Carolina,2,89,0.002,0,0.998,1
2017,Butler,North Carolina,2,83,0.001,0,0.999,1
2017,Butler,North Carolina,2,74,0.001,0,0.999,1
2017,Butler,North Carolina,2,69,0.0,0,1.0,1
2017,Butler,North Carolina,2,65,0.0,0,1.0,1
2017,Butler,North Carolina,2,52,0.0,0,1.0,1
2017,Butler,North Carolina,2,50,0.0,0,1.0,1
2017,Butler,North Carolina,2,45,0.0,0,1.0,1
2017,Butler,North Carolina,2,28,0.0,0,1.0,1
2017,Butler,North Carolina,2,27,0.0,0,1.0,1
2017,Butler,North Carolina,2,0,0.0,0,1.0,1
2017,Baylor,South Carolina,1,1200,0.562,0,0.43799999999999994,1
2017,Baylor,South Carolina,1,1186,0.562,0,0.43799999999999994,1
2017,Baylor,South Carolina,1,1180,0.562,0,0.43799999999999994,1
2017,Baylor,South Carolina,1,1176,0.56,0,0.43999999999999995,1
2017,Baylor,South Carolina,1,1148,0.554,0,0.44599999999999995,1
2017,Baylor,South Carolina,1,1142,0.553,0,0.44699999999999995,1
2017,Baylor,South Carolina,1,1140,0.553,0,0.44699999999999995,1
2017,Baylor,South Carolina,1,1132,0.558,0,0.44199999999999995,1
2017,Baylor,South Carolina,1,1125,0.552,0,0.44799999999999995,1
2017,Baylor,South Carolina,1,1110,0.557,0,0.44299999999999995,1
2017,Baylor,South Carolina,1,1098,0.573,0,0.42700000000000005,1
2017,Baylor,South Carolina,1,1079,0.555,0,0.44499999999999995,1
2017,Baylor,South Carolina,1,1050,0.543,0,0.45699999999999996,1
2017,Baylor,South Carolina,1,1042,0.516,0,0.484,1
2017,Baylor,South Carolina,1,1018,0.509,0,0.491,1
2017,Baylor,South Carolina,1,1016,0.509,0,0.491,1
2017,Baylor,South Carolina,1,993,0.501,0,0.499,1
2017,Baylor,South Carolina,1,983,0.483,0,0.517,1
2017,Baylor,South Carolina,1,965,0.489,0,0.511,1
2017,Baylor,South Carolina,1,956,0.487,0,0.513,1
2017,Baylor,South Carolina,1,952,0.528,0,0.472,1
2017,Baylor,South Carolina,1,932,0.526,0,0.474,1
2017,Baylor,South Carolina,1,931,0.459,0,0.5409999999999999,1
2017,Baylor,South Carolina,1,913,0.439,0,0.5609999999999999,1
2017,Baylor,South Carolina,1,893,0.459,0,0.5409999999999999,1
2017,Baylor,South Carolina,1,886,0.44,0,0.56,1
2017,Baylor,South Carolina,1,866,0.457,0,0.5429999999999999,1
2017,Baylor,South Carolina,1,853,0.438,0,0.562,1
2017,Baylor,South Carolina,1,836,0.454,0,0.546,1
2017,Baylor,South Carolina,1,821,0.494,0,0.506,1
2017,Baylor,South Carolina,1,804,0.481,0,0.519,1
2017,Baylor,South Carolina,1,774,0.481,0,0.519,1
2017,Baylor,South Carolina,1,770,0.461,0,0.5389999999999999,1
2017,Baylor,South Carolina,1,762,0.48,0,0.52,1
2017,Baylor,South Carolina,1,755,0.458,0,0.542,1
2017,Baylor,South Carolina,1,746,0.418,0,0.5820000000000001,1
2017,Baylor,South Carolina,1,719,0.486,0,0.514,1
2017,Baylor,South Carolina,1,694,0.508,0,0.492,1
2017,Baylor,South Carolina,1,686,0.554,0,0.44599999999999995,1
2017,Baylor,South Carolina,1,658,0.571,0,0.42900000000000005,1
2017,Baylor,South Carolina,1,636,0.615,0,0.385,1
2017,Baylor,South Carolina,1,613,0.574,0,0.42600000000000005,1
2017,Baylor,South Carolina,1,601,0.611,0,0.389,1
2017,Baylor,South Carolina,1,580,0.61,0,0.39,1
2017,Baylor,South Carolina,1,573,0.634,0,0.366,1
2017,Baylor,South Carolina,1,561,0.611,0,0.389,1
2017,Baylor,South Carolina,1,544,0.612,0,0.388,1
2017,Baylor,South Carolina,1,532,0.572,0,0.42800000000000005,1
2017,Baylor,South Carolina,1,514,0.547,0,0.45299999999999996,1
2017,Baylor,South Carolina,1,509,0.547,0,0.45299999999999996,1
2017,Baylor,South Carolina,1,500,0.472,0,0.528,1
2017,Baylor,South Carolina,1,490,0.47,0,0.53,1
2017,Baylor,South Carolina,1,476,0.451,0,0.5489999999999999,1
2017,Baylor,South Carolina,1,462,0.466,0,0.534,1
2017,Baylor,South Carolina,1,449,0.449,0,0.5509999999999999,1
2017,Baylor,South Carolina,1,444,0.399,0,0.601,1
2017,Baylor,South Carolina,1,420,0.378,0,0.622,1
2017,Baylor,South Carolina,1,410,0.336,0,0.6639999999999999,1
2017,Baylor,South Carolina,1,395,0.313,0,0.687,1
2017,Baylor,South Carolina,1,388,0.338,0,0.6619999999999999,1
2017,Baylor,South Carolina,1,376,0.338,0,0.6619999999999999,1
2017,Baylor,South Carolina,1,372,0.313,0,0.687,1
2017,Baylor,South Carolina,1,367,0.308,0,0.692,1
2017,Baylor,South Carolina,1,357,0.285,0,0.7150000000000001,1
2017,Baylor,South Carolina,1,332,0.249,0,0.751,1
2017,Baylor,South Carolina,1,307,0.244,0,0.756,1
2017,Baylor,South Carolina,1,285,0.222,0,0.778,1
2017,Baylor,South Carolina,1,270,0.192,0,0.808,1
2017,Baylor,South Carolina,1,258,0.176,0,0.8240000000000001,1
2017,Baylor,South Carolina,1,249,0.193,0,0.8069999999999999,1
2017,Baylor,South Carolina,1,236,0.175,0,0.825,1
2017,Baylor,South Carolina,1,210,0.142,0,0.858,1
2017,Baylor,South Carolina,1,190,0.135,0,0.865,1
2017,Baylor,South Carolina,1,173,0.121,0,0.879,1
2017,Baylor,South Carolina,1,170,0.1,0,0.9,1
2017,Baylor,South Carolina,1,141,0.099,0,0.901,1
2017,Baylor,South Carolina,1,136,0.138,0,0.862,1
2017,Baylor,South Carolina,1,110,0.096,0,0.904,1
2017,Baylor,South Carolina,1,91,0.089,0,0.911,1
2017,Baylor,South Carolina,1,66,0.092,0,0.908,1
2017,Baylor,South Carolina,1,59,0.113,0,0.887,1
2017,Baylor,South Carolina,1,33,0.078,0,0.922,1
2017,Baylor,South Carolina,1,8,0.094,0,0.906,1
2017,Baylor,South Carolina,1,2,0.106,0,0.894,1
2017,Baylor,South Carolina,1,0,0.099,0,0.901,1
2017,Baylor,South Carolina,2,1200,0.106,0,0.894,1
2017,Baylor,South Carolina,2,1185,0.093,0,0.907,1
2017,Baylor,South Carolina,2,1162,0.091,0,0.909,1
2017,Baylor,South Carolina,2,1151,0.074,0,0.926,1
2017,Baylor,South Carolina,2,1129,0.064,0,0.9359999999999999,1
2017,Baylor,South Carolina,2,1106,0.044,0,0.956,1
2017,Baylor,South Carolina,2,1084,0.052,0,0.948,1
2017,Baylor,South Carolina,2,1078,0.042,0,0.958,1
2017,Baylor,South Carolina,2,1060,0.036,0,0.964,1
2017,Baylor,South Carolina,2,1053,0.04,0,0.96,1
2017,Baylor,South Carolina,2,1042,0.035,0,0.965,1
2017,Baylor,South Carolina,2,1032,0.038,0,0.962,1
2017,Baylor,South Carolina,2,1027,0.047,0,0.953,1
2017,Baylor,South Carolina,2,997,0.035,0,0.965,1
2017,Baylor,South Carolina,2,971,0.034,0,0.966,1
2017,Baylor,South Carolina,2,960,0.041,0,0.959,1
2017,Baylor,South Carolina,2,950,0.047,0,0.953,1
2017,Baylor,South Carolina,2,945,0.041,0,0.959,1
2017,Baylor,South Carolina,2,920,0.04,0,0.96,1
2017,Baylor,South Carolina,2,914,0.04,0,0.96,1
2017,Baylor,South Carolina,2,910,0.032,0,0.968,1
2017,Baylor,South Carolina,2,878,0.027,0,0.973,1
2017,Baylor,South Carolina,2,866,0.025,0,0.975,1
2017,Baylor,South Carolina,2,856,0.021,0,0.979,1
2017,Baylor,South Carolina,2,828,0.023,0,0.977,1
2017,Baylor,South Carolina,2,821,0.022,0,0.978,1
2017,Baylor,South Carolina,2,814,0.019,0,0.981,1
2017,Baylor,South Carolina,2,808,0.021,0,0.979,1
2017,Baylor,South Carolina,2,791,0.026,0,0.974,1
2017,Baylor,South Carolina,2,761,0.028,0,0.972,1
2017,Baylor,South Carolina,2,736,0.042,0,0.958,1
2017,Baylor,South Carolina,2,713,0.048,0,0.952,1
2017,Baylor,South Carolina,2,706,0.073,0,0.927,1
2017,Baylor,South Carolina,2,677,0.079,0,0.921,1
2017,Baylor,South Carolina,2,667,0.077,0,0.923,1
2017,Baylor,South Carolina,2,656,0.074,0,0.926,1
2017,Baylor,South Carolina,2,651,0.061,0,0.9390000000000001,1
2017,Baylor,South Carolina,2,645,0.072,0,0.928,1
2017,Baylor,South Carolina,2,640,0.089,0,0.911,1
2017,Baylor,South Carolina,2,619,0.054,0,0.946,1
