season,league,date,team1,team2,prob1,prob1_outcome,probtie,probtie_outcome,prob2,prob2_outcome
2019,FIFA Women's World Cup Final,2019-06-23,France,Brazil,0.765494617451967,1,0.0,0,0.234505382548033,0
2019,FIFA Women's World Cup Final,2019-06-24,Spain,USA,0.215627616885681,0,0.0,0,0.784372383114319,1
2019,FIFA Women's World Cup Final,2019-06-24,Sweden,Canada,0.41235704494326,1,0.0,0,0.58764295505674,0
2019,FIFA Women's World Cup Final,2019-06-25,Italy,China,0.432636667933228,1,0.0,0,0.567363332066772,0
2019,FIFA Women's World Cup Final,2019-06-25,Netherlands,Japan,0.620274568206943,1,0.0,0,0.379725431793057,0
2019,FIFA Women's World Cup Final,2019-06-27,Norway,England,0.309537218126934,0,0.0,0,0.690462781873066,1
2019,FIFA Women's World Cup Final,2019-06-28,France,USA,0.456749228468943,0,0.0,0,0.543250771531057,1
2019,FIFA Women's World Cup Final,2019-06-29,Italy,Netherlands,0.214624258044371,0,0.0,0,0.785375741955629,1
2019,FIFA Women's World Cup Final,2019-06-29,Germany,Sweden,0.627094626857689,0,0.0,0,0.372905373142311,1
2019,FIFA Women's World Cup Final,2019-07-02,England,USA,0.325656303119473,0,0.0,0,0.674343696880527,1
2019,FIFA Women's World Cup Final,2019-07-03,Netherlands,Sweden,0.570774025092028,1,0.0,0,0.429225974907972,0
2019,FIFA Women's World Cup Final,2019-07-06,England,Sweden,0.614920818838823,0,0.0,0,0.385079181161177,1
2019,FIFA Women's World Cup Final,2019-07-07,USA,Netherlands,0.662744751737974,1,0.0,0,0.337255248262026,0
